ID-EVENTO,TITULO,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,NOMBRE-INSTALACION,URL-INSTALACION,ACCESIBILIDAD-INSTALACION,DIRECCION,NUM-INSTALACION,DISTRITO-INSTALACION,LATITUD,LONGITUD,TIPO,AUDIENCIA
12120263,Fantasía Española,GRATUITO,U,2023-10-21 00:00:00.0,2023-10-21 23:59:00.0,,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c93451c5d25fa810VgnVCM2000001f4a900aRCRD,Auditorio Joaquín Rosado (Moncloa-Aravaca),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66615b2575814810VgnVCM1000001d4a900aRCRD,"ACCESSIBLE,MAGNETIC LOOP",CALLE SANTA POLA,22,MONCLOA-ARAVACA,40.432243310641894,-3.7366613378902462,Musica,Todos
12114315,"Faster, Pussycat! Kill! Kill!",NO GRATUITO,U,2023-10-12 00:00:00.0,2023-10-12 23:59:00.0,,"Las bailarinas gogó son tres chicas a las que, tras una dura noche de trabajo, les gusta montarse en sus coches, pisar a fondo, y buscarse problemas. Así, cuando en medio del desierto encuentran a una joven pareja los retan a una carrera: él acaba matándose y a ella la secuestran. A continuación, en una gasolinera, el encargado les cuenta que en medio del desierto vive con sus dos hijos un viejo que esconde una enorme fortuna. Sin dudarlo, las chicas se dirigen a la casa para averiguar dónde está el dinero.    ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45120fe4d5bda810VgnVCM1000001d4a900aRCRD,Cineteca Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,ACCESSIBLE,PLAZA LEGAZPI,8,ARGANZUELA,40.39130985242181,-3.6958028442054074,ProgramacionDestacadaAgendaCultura,Todos
12042390,Fearless. Manos de la arquitectura.,GRATUITO,"L,M,X,J,V,S,D",2023-09-29 00:00:00.0,2023-10-22 23:59:00.0,08:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4742a08cd2e8810VgnVCM1000001d4a900aRCRD,Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PASEO FERNÁN NÚÑEZ,24,RETIRO,40.4166091081099,-3.6795930368034804,Exposiciones,Todos
12124389,Feria de Productores,GRATUITO,U,2023-10-28 00:00:00.0,2023-10-28 23:59:00.0,10:00,Disfruta de una jornada diferente en la que varios productores agroecológicos se acercarán a nuestro centro a mostrar y vender sus productos.  Comparte con nosotros este día y conocerás nuevas alternativas de consumo responsable y alimentación saludable. Duración estimada: de 10:00 a 15:00 horas. No es necesaria reserva previa. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c1d1284c0ffa810VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental El Huerto de El Retiro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PASEO FERNAN NUÑEZ,2,RETIRO,40.40943503279114,-3.6861797800993257,Cultural,Todos
12117042,Festival Futuros Fluidos,NO GRATUITO,U,2023-10-19 00:00:00.0,2023-10-19 23:59:00.0,,Libre hasta completar aforo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8720a063811ea810VgnVCM1000001d4a900aRCRD,Matadero Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PLAZA LEGAZPI,8,ARGANZUELA,40.39130985242181,-3.6958028442054074,Cultural,Todos
12051246,Festival Internacional JazzMadrid 2023,NO GRATUITO,"L,M,X,J,V,S,D",2023-11-07 00:00:00.0,2023-11-26 23:59:00.0,,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ed3754adf429810VgnVCM1000001d4a900aRCRD,Fernán Gómez Centro Cultural de la Villa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PLAZA COLON,4,SALAMANCA,40.4249721516942,-3.689948085098791,ProgramacionDestacadaAgendaCultura,Todos
12090373,Festival Supernova,NO GRATUITO,"L,M,X,J,V,S,D",2023-12-14 00:00:00.0,2023-12-17 23:59:00.0,,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f8d1e6fb3f6a810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporánea Conde Duque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CONDE DUQUE,9,CENTRO,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Todos
12117385,Flamenco entre amigos,GRATUITO,U,2023-10-28 00:00:00.0,2023-10-28 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c247d56d9fdea810VgnVCM2000001f4a900aRCRD,Centro Cultural San Francisco La Prensa (Carabanchel),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE ALISEDA,4,CARABANCHEL,40.37690319217392,-3.741639735552097,Musica,Todos
12104240,Flamenco entre amigos.,GRATUITO,U,2023-10-27 00:00:00.0,2023-10-27 23:59:00.0,19:00,"Grupo musical que reside en la Isla de la Palma, con una larga trayectoria musical y profesional. En la actualidad y desde sus tres últimas giras europeas presentan su espectáculo en dúo, conformado por Iosune Lizarte y Pedro Sanz, con un repertorio de temas propios que se pasean por el flamenco melódico, tradicional y armonías modernas. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab76931d632ba810VgnVCM1000001d4a900aRCRD,Centro Cultural Valdebernardo (Vicálvaro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,BULEVAR INDALECIO PRIETO,21,VICALVARO,40.39982891410407,-3.621281890570377,Cultural,Todos
12106442,"Flash &amp; and Brother, Magic Show",GRATUITO,U,2023-10-21 00:00:00.0,2023-10-21 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f36d280f6bca810VgnVCM1000001d4a900aRCRD,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD,PARTIALLY ACCESSIBLE,CALLE FEBRERO,4,SAN BLAS-CANILLEJAS,40.446826729909155,-3.5727382893523254,CircoMagia,Todos
12107552,Folclore Tradicional,GRATUITO,U,2023-10-22 00:00:00.0,2023-10-22 23:59:00.0,18:00,De la mano del Grupo Folclórico Raíces del Llano (Albacete). Actividad desarrollada dentro de  la XXIX Semana Cultural del Centro Cultural Castellano-Manchego de Latina. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d6b02dc43cca810VgnVCM1000001d4a900aRCRD,Auditorio y sala de exposiciones Paco de Lucía (Latina),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA LAS AGUILAS,2,LATINA,40.38493929920335,-3.7641963952601154,Musica,Todos
12109457,Folclore tradicional,GRATUITO,U,2023-10-27 00:00:00.0,2023-10-27 23:59:00.0,19:00,Grupo de Folclore y Castañuelas. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3cc507771da810VgnVCM2000001f4a900aRCRD,Centro Cultural Miguel Hernández (Latina),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420a1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE SERRADILLA,13,LATINA,40.378853797128336,-3.7819616113032115,Musica,Todos
12110036,Fragmentos,GRATUITO,U,2023-10-07 00:00:00.0,2023-10-07 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3869a738045da810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Oporto (Carabanchel),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA OPORTO,78,CARABANCHEL,40.38684744124125,-3.727740326743959,DanzaBaile,Todos
12121367,Fuegos artificiales en el Parque de la Alcazaba,GRATUITO,U,2023-10-15 00:00:00.0,2023-10-15 23:59:00.0,22:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab9bd85faf9fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Niños
12086617,Funciones Accesibles 2023/24,NO GRATUITO,V,2023-10-06 00:00:00.0,2024-07-12 23:59:00.0,,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5479e0b2646a810VgnVCM1000001d4a900aRCRD,Teatro Español,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",CALLE PRINCIPE,25,CENTRO,40.414828532240946,-3.700164949543688,ProgramacionDestacadaAgendaCultura,Todos
12121650,Futuropasado,NO GRATUITO,U,2023-10-24 00:00:00.0,2023-10-24 23:59:00.0,20:30,"12 euros  PMR (silla de ruedas) y acompañante: 9,60  euros cada uno.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e5be5d3d4afa810VgnVCM1000001d4a900aRCRD,Teatro Circo Price,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,RONDA ATOCHA,35,ARGANZUELA,40.40596936645757,-3.698589986849812,ProgramacionDestacadaAgendaCultura,Todos
12067698,Futuros Fluidos,NO GRATUITO,"M,X,J,V,S,D",2023-09-15 00:00:00.0,2023-11-12 23:59:00.0,,Entrada Libre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e97081dd76399810VgnVCM1000001d4a900aRCRD,Casa del Lector,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,NO INFORMATION,PASEO CHOPERA,14,ARGANZUELA,40.39245798191536,-3.6972067902718897,Cultural,Todos
12120139,Futuros Fluidos / Fluid Futures,NO GRATUITO,U,2023-10-21 00:00:00.0,2023-10-21 23:59:00.0,18:00,Entrada libre hasta completar aforo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33a30982035fa810VgnVCM1000001d4a900aRCRD,Casa del Lector,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,NO INFORMATION,PASEO CHOPERA,14,ARGANZUELA,40.39245798191536,-3.6972067902718897,Cultural,Todos
12117026,Gala de ballet clásico,GRATUITO,U,2023-10-21 00:00:00.0,2023-10-21 23:59:00.0,19:00,Centro de Danza y Arte de Madrid  El Joven Ballet del Centro de Danza y Arte de Madrid busca acercar el ballet clásico y neoclásico al público general a la vez que procura una formación escénica de su alumnado.     Duración 60 minutos ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=de45b3a00f0ea810VgnVCM2000001f4a900aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE SAN NEMESIO,4,CIUDAD LINEAL,40.45224737965276,-3.6580402287911937,DanzaBaile,"Jovenes,Familias,Mayores"
12106963,Galop,GRATUITO,U,2023-10-14 00:00:00.0,2023-10-14 23:59:00.0,19:00,"Galop es coger las riendas y emprender camino, moverse juntas, hacia adelante, intentarlo otra vez. Tres mujeres comparten un viaje que es la búsqueda de una nueva forma de habitar el mundo. Cantan y tocan sus instrumentos para celebrar y no tener miedo y ahogar la tristeza, para subirse otra vez al galope en su caballo de tres ruedas. La música evoca sus sueños, sus recuerdos y sus temores. Música de imágenes, emociones y pensamientos. ¿A dónde irán? De la mano de la compñía  La Jolie. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e6399d3e0cca810VgnVCM1000001d4a900aRCRD,Auditorio y sala de exposiciones Paco de Lucía (Latina),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA LAS AGUILAS,2,LATINA,40.38493929920335,-3.7641963952601154,Musica,Todos
12110049,GamePhony,GRATUITO,U,2023-10-21 00:00:00.0,2023-10-21 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e72aa738045da810VgnVCM1000001d4a900aRCRD,Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA GLORIETAS,19,PUENTE DE VALLECAS,40.37381624358889,-3.6599325731670977,Musica,Todos
12022015,Garcine,NO GRATUITO,"L,M,X,J,V,S,D",2023-06-29 00:00:00.0,2023-10-15 23:59:00.0,,Entrada gratuita,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=313f096c0b658810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporánea Conde Duque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CONDE DUQUE,9,CENTRO,40.42802889001877,-3.710182353581842,ProgramacionDestacadaAgendaCultura,Todos
12063228,Gatadans,GRATUITO,U,2023-10-07 00:00:00.0,2023-10-07 23:59:00.0,19:00,"Festival de danza itinerante con larga trayectoria en la Comunidad de Madrid, presenta su 'V Ciclo Jóvenes Creadores'. Una muestra de la panorámica de la creación coreográfica en diversidad de géneros y estilos, con el nexo común de la calidad y el talento creativo.  Duración: 60 minutos. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a089f2217789810VgnVCM1000001d4a900aRCRD,Centro Cultural la Elipa (Ciudad Lineal),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE SANTA FELICIDAD,39,CIUDAD LINEAL,40.42447060804354,-3.6504253324201104,DanzaBaile,Todos
12105293,Gaudeamus,GRATUITO,U,2023-10-22 00:00:00.0,2023-10-22 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=48d59c52308ba810VgnVCM1000001d4a900aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE BOLTAÑA,27,SAN BLAS-CANILLEJAS,40.44477474902185,-3.6129105844633775,TeatroPerformance,Todos
12094736,"Georges Didi-Huberman «IMÁGENES, FORMAS DE MIRAR Y DE PENSAMIENTO»",NO GRATUITO,U,2023-11-21 00:00:00.0,2023-11-21 23:59:00.0,19:30,Descarga de invitación disponible una semana antes del encuentro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eacbf1af7e38a810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporánea Conde Duque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CONDE DUQUE,9,CENTRO,40.42739911262292,-3.710589286287491,ConferenciasColoquios,Todos
12072523,Gestión eficaz del tiempo,GRATUITO,U,2023-12-11 00:00:00.0,2023-12-11 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=122cd271e9fb9810VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",CALLE BARCELO,4,CENTRO,40.426642215368176,-3.699722994908341,ConferenciasColoquios,Todos
12067245,Giancarlo Mao,GRATUITO,"L,M,X,J,V",2023-10-02 00:00:00.0,2023-10-31 23:59:00.0,08:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93db51629d199810VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",CALLE BARCELO,4,CENTRO,40.426642215368176,-3.699722994908341,Exposiciones,Todos
12112881,Gigante,NO GRATUITO,U,2023-10-06 00:00:00.0,2023-10-06 23:59:00.0,13:00,"Danza  Annika Pannitto    El punto de partida es la investigación sobre el cuerpo y las horas nocturnas. Un cuerpo que danza por puro placer, sin responder a una lógica de producción. Es un proceso de crecimiento y cambio interior acompañado por las variaciones Goldgberg de Bach.  Duración 1 hora ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37c580a639ada810VgnVCM1000001d4a900aRCRD,Centro Cultural Puerta de Toledo (Centro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA GRAN VIA DE SAN FRANCISCO,2,CENTRO,40.40741060830642,-3.7119168856897677,DanzaBaile,Todos
12117268,Gigante. Obra coreográfica de Annika Pannitto,GRATUITO,U,2023-10-06 00:00:00.0,2023-10-06 23:59:00.0,13:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=62a9d56d9fdea810VgnVCM2000001f4a900aRCRD,Centro Cultural Puerta de Toledo (Centro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,AVENIDA GRAN VIA DE SAN FRANCISCO,2,CENTRO,40.40741060830642,-3.7119168856897677,DanzaBaile,Todos
12095351,Gisèle Vienne 'Extra Life',NO GRATUITO,"L,M,X,J,V,S,D",2024-01-11 00:00:00.0,2024-01-12 23:59:00.0,20:00,18 euros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f71f84fe188a810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporánea Conde Duque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CONDE DUQUE,9,CENTRO,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Todos
12101290,Grooveand - Hortaleza,GRATUITO,U,2023-10-27 00:00:00.0,2023-10-27 23:59:00.0,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=89c09586fc5aa810VgnVCM1000001d4a900aRCRD,Centro Cultural Carril del Conde (Hortaleza),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE CARRIL DEL CONDE,57,HORTALEZA,40.46088953531134,-3.6544210187969433,1ciudad21distritos,Todos
12117045,Group Mentoring,NO GRATUITO,U,2023-10-20 00:00:00.0,2023-10-20 23:59:00.0,16:00,Gratuita previa inscripción,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9440a063811ea810VgnVCM1000001d4a900aRCRD,Matadero Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PLAZA LEGAZPI,8,ARGANZUELA,40.39130985242181,-3.6958028442054074,Cultural,Todos
12120713,Guía visual de la arquitectura en la Edad Media,GRATUITO,U,2023-10-07 00:00:00.0,2023-10-07 23:59:00.0,12:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a208f514d86fa810VgnVCM1000001d4a900aRCRD,Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,"ACCESSIBLE,MAGNETIC LOOP",PASEO FERNÁN NÚÑEZ,24,RETIRO,40.4166091081099,-3.6795930368034804,RecitalesPresentacionesActosLiterarios,Todos
12121298,Gymkana fotográfica,GRATUITO,U,2023-10-14 00:00:00.0,2023-10-14 23:59:00.0,17:30,Gymkana fotográfica organizada por el programa QUEDAT.com Dirigido a jóvenes y adolescentes entre 12 y 20 años. ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f29d85faf9fa810VgnVCM1000001d4a900aRCRD,Auditorio al aire libre. Parque de la Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,PASEO VAGUADA,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.7112978051427574,Fiestas,Jovenes
12117307,Había una vez un emoticuento,GRATUITO,U,2023-10-07 00:00:00.0,2023-10-07 23:59:00.0,18:30,"Compañía: Títeres con encanto.  Roberto (aunque él insiste en que le llamen Bob) nunca quiere jugar y siempre está pendiente de su móvil, lo que no le gusta nada a su amiga Daniela, siempre dispuesta a inventar un nuevo juego. Pero un día, Roberto (bueno, vale, lo llamaremos Bob) es atrapado dentro de un móvil y cae en las redes del emoticono más malo. Aunque nadie se explica cómo ha podido suceder esto. Edad recomendada: de 3 a 9 años ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=096bd56d9fdea810VgnVCM2000001f4a900aRCRD,Centro Cultural Gloria Fuertes (Barajas),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD,ACCESSIBLE,AVENIDA LOGROÑO,179,BARAJAS,40.4606308732073,-3.59366944150524,CuentacuentosTiteresMarionetas,Niños
