PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
70243;"Centro Cultural Gloria Fuertes (Barajas)";"";"De lunes a viernes, de 9 a 14 y de 15 a 17 horas.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones 6 Aulas Zona wifi";"Bus: 105, 112, 115, 151, 166";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"LOGRO&amp;Ntilde;O";"AVENIDA";"V";"179";"";"";"";"";"MADRID";"MADRID";"28042";"5";"CORRALEJOS";"21";"BARAJAS";"449666";"4479054";"40.4606308732073";"-3.59366944150524";"913 120 243";"";"ccgloriafuertes@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1930;"Centro Cultural Hortaleza";"";"De lunes a viernes, de 9 a 14 horas y de 17 a 19 horas. Julio y agosto y semana de San Isidro, de lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo 122 personas, más 3 plazas para personas con discapacidad) 4 salas de ensayo 5 aulas Zona wifi";"Metro: Parque de Santa María (línea 4)  Bus: 107, 9";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445579";"4480884";"40.476859845869534";"-3.6420353342333227";"913 821 493";"";"cchortaleza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1929;"Centro Cultural Huerta de la Salud (Hortaleza)";"";"El centro permanecerá abierto durante la celebración de las actividades que se programen.  Silo de Hortaleza (Sala de exposiciones): de lunes a sábado, de 10 a 14 y de 17 a 21 horas.";"Salón de actos / Auditorio: aforo completo 114 plazas Sala de exposiciones (Silo de Hortaleza) Zona wifi";"Metro: San Lorenzo (línea 4)  Bus: 9, 72, 87, 107";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"MAR DE LAS ANTILLAS";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"913 825 309 / 914 802 781 (Silo de Hortaleza)";"";"cultuhortaleza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
6017747;"Centro Cultural José Luis López Vázquez (San Blas - Canillejas)";"";"De lunes a jueves, de 9 a 14 y de 15 a 18 horas. Viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio  Salón de actos / auditorio (aforo: 194 butacas) 12 aulas Zona wifi";"Bus: 167, 77";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD";"FEBRERO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28022";"6";"REJAS";"20";"SAN BLAS-CANILLEJAS";"451431";"4477510";"40.446826729909155";"-3.5727382893523254";"913 293 900";"";"ccjllopezvazquez@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
142944;"Centro Cultural José Luis Sampedro (Latina)";"Información general en el teléfono: 91 526 78 20. Correo electrónico: cclucero@madrid.es  Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas. Cerrado sábados y domingos.   Horarios de apertura y atención al público:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.";"4 salas de ensayos. Sala de exposiciones. Sala de lectura y estudio.  Salón de actos y auditorio.  6 aulas. Zona WIFI. 2 gimnasios.";"Metro de Madrid. Línea 6. Estaciones: Lucero y Laguna. Autobuses de la EMT. Línea 55. Cercanías RENFE: Línea C 5. Estación: Laguna.";"En la misma sede está ubicada la Sala de Estudio.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD";"CASTROSERNA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28047";"3";"LUCERO";"10";"LATINA";"436432";"4472601";"40.40159394334669";"-3.749110841406562";"915 267 820 / 915 267 821";"";"cclucero@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1919;"Centro Cultural Juan Genovés (Moncloa - Aravaca)";"";"De lunes a viernes de 9 a 15 y de 15:30 a 21:30 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones.  7 aulas.  Auditorio con 300 butacas de aforo.";"Bus: 160, 163, 161.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD";"CA&amp;Ntilde;O";"TRAVESIA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"433347";"4478963";"40.45866721398762";"-3.786129575145957";"917 400 882 / 914 801 186 / 917 401 596";"";"ccjgenoves@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1913;"Centro Cultural Juan Gris (Moncloa - Aravaca)";"";"Lunes, martes y miércoles, de 10 a 13:30 horas. Lunes y martes, de 16 a 17:30 horas.  Semana San Isidro: de lunes de viernes, de 10 a 13:30 horas.  Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"3 aulas. Zona wifi.";"Metro: Francos Rodríguez (línea 7).  Bus: 126, 127, 132, 64, 128, 44.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79a81e79ee71c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRíGUEZ";"CALLE";"V";"100";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439610";"4478821";"40.457862962907384";"-3.71225373746578";"914 507 865";"";"ccjuangris@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1911;"Centro Cultural Julio Cortázar (Moncloa - Aravaca)";"";"Lunes a viernes, de 9:30 a 13:30. Lunes a jueves de 17 a 19 horas.     Julio: Lunes a viernes de 9:30 a 13:30 y lunes a jueves de 17 a 18 horas.     Agosto: Lunes a viernes de 9:30 a 13:30.     Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones.   Sala de lectura y estudio.   Salón de actos / auditorio.   6 aulas.   Zona wifi.";"Metro: Valdezarza (línea 7) y Antonio Machado (línea 7).    Bus: 127, 132, 126.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfc81e79ee71c010VgnVCM1000000b205a0aRCRD";"ANTONIO MACHADO";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28035";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"438998";"4479816";"40.46678159096302";"-3.7195669111891703";"913 734 375";"";"ccjcortazar@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1917;"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"";"Secretaría: de lunes a jueves de 9 a 14 y de 16 a 19 horas.";"Sala de exposiciones Salón de actos / auditorio 7 aulas Zona wifi";"Metro: Barrio del Pilar (línea 9). Bus: 49 , 83 , 128 , 132 , 137";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"38";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439894";"4481167";"40.47900813206291";"-3.709138377702435";"915 886 883";"";"cclavaguada@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
4606802;"Centro Cultural Las Californias (Retiro)";"";"De 9 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de lectura y estudio. Salón de actos / auditorio (aforo 80 personas). 4 aulas. Zona wifi. 2 máquinas de vending. Atención básica en lengua de signos.";"Metro: Puente de Vallecas (línea 1) , Mendez Álvaro (línea 6)  Bus: 113, 148  Cercanías RENFE: Mendez Álvaro Estación Sur (líneas C1, C5, C7, C10, Regional)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD";"LUIS PEIDRO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"442812";"4472042";"40.397021560779024";"-3.6738766514153163";"915 016 942";"";"cclascalifornias@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1918;"Centro Cultural Lavapiés (Centro)";"";"De lunes a jueves, de 9 a 14 y de 16 a 18 horas. Viernes, de 9 a 14 horas.   Julio y septiembre, de 9 a 14 horas.   Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salón de actos / auditorio (aforo 80 personas) 6 aulas Zona wifi";"Metro: Lavapiés (línea 3).  Bus: M1  Bicimad: Estación 43 (calle Lavapiés, 34-36) / Estación 53 (calle Valencia, 1)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD";"OLIVAR";"CALLE";"V";"46";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440474";"4473465";"40.40967898937472";"-3.7015569791252063";"915 060 712";"";"cclavapies@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1938;"Centro Cultural Lope de Vega (Puente de Vallecas)";"";"Lunes a viernes, de 9 a 13:45 horas y de 17 a 18:45 horas. Verano, de lunes a viernes de 8:30 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (Aforo: 260 personas) Salas de ensayo 7 Aulas Zona wifi";"Bus: 102, 24.  Cercanías Renfe: Asamblea de Madrid-Entrevías (línea C2).";"Consulte normas de acceso a los teatros en información relacionada.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"CONCEJO DE TEVERGA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"917 570 580";"";"cclopedevega@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1973;"Centro Cultural Los Rosales (Villaverde)";"";"El horario del Centro Cultural Los Rosales es de 8:00 a 22:00 h de lunes a viernes y de 9:30 a 13:30 h los sábados. Secretaría: de lunes a jueves de 9:30 a 13:30 y de 17:00 a 19:00 y viernes de 9:30 a 13:30 horas. Durante el mes de julio el horario será de 9 a 14 horas.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo): 193 butacas + 4 movilidad reducida. 9 aulas Zona Wifi";"Bus: 85";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD";"LOS ROSALES";"AVENIDA";"V";"133";"";"";"";"";"MADRID";"MADRID";"28021";"3";"BUTARQUE";"17";"VILLAVERDE";"442482";"4466908";"40.35074797433515";"-3.6773064421969233";"917 109 273";"";"cclosrosales@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
6469004;"Centro Cultural Mercado de Ibiza (Retiro)";"";"De lunes a viernes, de 9 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"2 salas de lectura y estudio 6 aulas Zona wifi";"Metro: Ibiza (línea 9)  Bus: 2, 15, 26, 61, 63, 215, C2, 20, 152, C1  Bicimad: Estación 181 (calle Ibiza 18)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbeab973f50e7310VgnVCM1000000b205a0aRCRD";"IBIZA";"CALLE";"V";"8";"1ª";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442533";"4474392";"40.41817872037522";"-3.677376337125393";"915 572 601";"";"ccibiza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1933;"Centro Cultural Meseta de Orcasitas (Usera)";"";"De lunes a viernes, 9:30 a 13:30 y de 17 a 20 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 Sala de exposiciones 1 Salón de actos / auditorio (aforo 250 personas)  Salas de ensayo   5 aulas, 2 gimnasios, 1 sala de baile  Zona wifi";"Bus: 78, 81, 116  Renfe: Orcasitas (C5)";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"ASOCIACION";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439879";"4469031";"40.36968950845358";"-3.7081679144829076";"913 415 677 / 913 415 326";"";"ccmesetaorcasitas@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1955;"Centro Cultural Miguel Hernández (Latina)";"Información general en el teléfono: 91 706 63 00. Correo electrónico: ccmiguelh@madrid.es . Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas. Sábados y domingos cerrado.   Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  Lunes a Viernes de 9 a 14 horas y de 16 a 18 horas.";"Sala de exposiciones. Sala de lectura y estudio. Salón de actos y auditorio con aforo máximo para 154 personas.    7 aulas. Zona WIFI.";"Autobuses de laEMT. Líneas: 34, 39, 117 y 139. Cercanías RENFE: Línea C 5. Estación: Las Águilas.";"En la misma sede esta ubicada la Sala de Estudios Miguel Hernández.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420a1e79ee71c010VgnVCM1000000b205a0aRCRD";"SERRADILLA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"433622";"4470101";"40.378853797128336";"-3.7819616113032115";"917 066 300 / 917 108 523";"";"ccmiguelh@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1972;"Centro Cultural Moncloa (Moncloa - Aravaca)";"";"De lunes a viernes, de 9:30 a 13:30 y de 17 a 19 horas.   Verano: De lunes a viernes de 9:30 a 14 horas.   Semana de San Isidro: De lunes a viernes de 9:30 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 sala de exposiciones. Salón de actos / auditorio. Piano de media cola.";"Metro: Moncloa (líneas 3, 6).  Bus: 1, 132, 138, 44, 62, 82, C2, 160, 162, 133, 83, C1, 161, G, A, 001, 46, 16, 61.  Bicimad: Estaciones 110 (paseo Moret, 2) y 111 a y b (calle Arcipreste de Hita, 12).";"";"2,4";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=982a1e79ee71c010VgnVCM1000000b205a0aRCRD";"MONCLOA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28008";"2";"ARGUELLES";"9";"MONCLOA-ARAVACA";"439028";"4476311";"40.435209393826675";"-3.7188765163188293";"";"";"ccmoncloa@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1932;"Centro Cultural Nicolás Salmerón (Chamartín)";"";"De lunes a viernes, de 9 a 14 y de 16 a 18 horas.  Julio, de lunes a viernes, de 9 a 15 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 Sala de exposiciones 1 Salón de actos / auditorio (aforo 234 personas)  20 aulas   Zona wifi";"Metro: Concha Espina (línea 9), Prosperidad (línea 4), Cruz del Rayo (línea 9)  Bus: 16, 29, 52";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"MANTUANO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442658";"4477740";"40.44834125150792";"-3.6761992414203526";"915 103 751";"";"ccnsalmeron@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1934;"Centro Cultural Orcasur (Usera)";"";"De lunes a jueves, de 10 a 14 y de 16:30 a 19:30 horas. Viernes, de 10 a 14 horas.   Julio, lunes a viernes, de 10 a 14 horas.  Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 salón de actos / auditorio. Aforo 255 personas 5 aulas Zona wifi 3 gimnasios, patio interior, espacio acristalado";"Bus: 78, 116  Renfe: Orcasitas (C5)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"PUEBLO";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"913 188 090";"";"ccorcasur@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1952;"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"";"De lunes a viernes de 8:30 a 22 horas.     Sábados de 09:00 a 22:00 horas.     Verano y Semana de San Isidro de lunes a viernes de 8:30 a 21 horas.";"Sala de exposiciones Salón de actos / auditorio (aforo 246 personas) Aulas Sala de ensayo (se utiliza el auditorio del centro) Gimnasio Máquinas vending Biblioteca de Ciudad Lineal ubicada en el Centro Cultural";"Metro: Ciudad Lineal (línea 5)  Bus: 38, 48, 70, 105, 4, 109, 113";"";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445948";"4476395";"40.43644651057092";"-3.6372924261150033";"917 767 810";"";"ccprincipeasturias@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1920;"Centro Cultural Puerta de Toledo (Centro)";"";"De lunes a jueves, de 9 a 14 y de 15 a 18 horas. Viernes, de 9 a 15 horas. Jullio y septiembre de 9 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salón de actos / auditorio (aforo 100 personas) 5 aulas Zona wifi";"Metro: Puerta de Toledo (línea 5).  Bus: 17, 41, 18, 23, 35, C03, C2, 148, SE712, 3, C1  Bicimad: Estación 45 (Glorieta Puerta de Toledo, 1)  Aparcamiento: Puerta Toledo (64), Glorieta Puerta Toledo con vuelta Capitán Salazar Martínez";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD";"GRAN VIA DE SAN FRANCISCO";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439593";"4473220";"40.40741060830642";"-3.7119168856897677";"913 662 728";"";"ccptoledo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
114978;"Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca)";"";"Horario secretaría:  De lunes a jueves, de 9 a 14 y de 15 a 18 horas. Viernes, de 9 a 14 horas. Julio, de lunes a viernes, atención presencial de 10:30 a 14, atención telefónica de 9 a 14 horas. Agosto: secreatría cerrada.  Horario centro cultural:  De lunes a viernes, de 9 a 21:30 horas. Sábados, de 9:30 a 21:30 horas. Domingos, de 10:30 a 20:30 horas. Julio, agosto y septiembre, de lunes a domingo de 10:30 a 19:30 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (planta baja) (aforo 65 personas) Aulas Zona wifi";"Bus: 15 , 28 , 71";"";"1,5";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"ENRIQUE D'ALMONTE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"915 570 808 / 915 570 805 / 915 570 807";"";"quintaberro@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
4703422;"Centro Cultural San Francisco La Prensa (Carabanchel)";"";"De lunes a viernes, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Salón de actos / auditorio (aforo 216 personas) 5 aulas  Zona wifi 3 gimnasios";"Metro: San Francisco (línea 11)  Bus: 108";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD";"ALISEDA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437044";"4469856";"40.37690319217392";"-3.741639735552097";"914 284 911";"";"ccprensa@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1958;"Centro Cultural San Juan Bautista (Ciudad Lineal)";"";"Lunes a sábado, de 9 a 22 horas. Julio, de lunes a viernes, de 9 a 14 horas. Septiembre, de lunes a viernes, de 9 a 22 horas.";"Sala de exposiciones Sala de lectura y estudio (según disponibilidad aulas) Salón de actos / auditorio (aforo 276) 8 Aulas Zona wifi   Sala de lectura y estudio: Durante el mes de julio, de 10 a 14 horas.";"Metro: Avenida de la Paz (línea 4)  Bus: 53, 11, 70, 122";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"SAN NEMESIO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444202";"4478162";"40.45224737965276";"-3.6580402287911937";"914 157 705";"";"ccsanjuanbautista@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"; 
6018014;"Centro Cultural Sanchinarro (Hortaleza)";"";"De lunes a viernes, de 10 a 14 y de 16 a 19 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo completo 404 plazas) 17 aulas Zona wifi";"Bus: 172, 172SF";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD";"PRINCESA DE EBOLI";"CALLE";"V";"29";"";"";"";"C/V Conde de Mayalde";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"444469";"4482391";"40.49035310157377";"-3.655261744717257";"915 000 603";"";"info@centroculturalsanchinarro.com";"/contenido/entidadesYorganismos/CentrosCulturales"; 
115404;"Centro Cultural Sara Montiel (Latina)";"Información general en el teléfono: 91 512 08 90. Correo electrónico: cccampamento@madrid.es . Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas de lunes a viernes. Sábados y domingos cerrado.   Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  De lunes a viernes de 9 a 14 horas y de 16:30 a 19 horas.";"Sala de exposiciones. Sala de lectura y estudio.  Salón de actos y auditorio con aforo máximo para 170 personas.  8 aulas. Zona WIFI.";"Metro de Madrid. Líneas 10, Metro Ligero 2 y Metro Ligero 3. Estación: Colonia Jardín. Autobuses de la EMT: Línea 65 y línea H.";"En la misma sede está ubicada la sala de estudio Sara Montiel.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"BOADILLA DEL MONTE";"CARRETERA";"V";"40";"";"";"";"";"MADRID";"MADRID";"28024";"5";"CAMPAMENTO";"10";"LATINA";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"915 120 890";"";"ccsaramontiel@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
