ID-EVENTO,TITULO,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,NOMBRE-INSTALACION,same_as_wiki_data_museum,URL-INSTALACION,ACCESIBILIDAD-INSTALACION,DIRECCION,same_as_wiki_data_direccion,NUM-INSTALACION,DISTRITO-INSTALACION,same_as_wiki_data_distrito,LATITUD,LONGITUD,TIPO,AUDIENCIA
11900374,Visitas a Matadero,NO GRATUITO,"V,S",2023-01-20T00:00:00.0,2030-02-02T23:59:00.0,,Actividad gratuita previa inscripcion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d3cc39a88fb5810VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://www.wikidata.org/entity/Q4043800,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Legazpi,https://www.wikidata.org/entity/Q5547886,8,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39130985242181,-3.6958028442054074,ActividadesCalleArteUrbano,Todos
11916926,Visitas a Matadero para grupos,NO GRATUITO,"M,J",2023-02-02T00:00:00.0,2027-02-04T23:59:00.0,,Actividad gratuita previa descarga de entradas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aee08f9be116810VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://www.wikidata.org/entity/Q4043800,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Legazpi,https://www.wikidata.org/entity/Q5547886,8,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39130985242181,-3.6958028442054074,Cultural,Todos
12083748,Visitas dialogadas. «Hecho en casa»,NO GRATUITO,U,2023-10-26T00:00:00.0,2023-10-26T23:59:00.0,19:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91b120aa7564a810VgnVCM2000001f4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Mayores
12083749,Visitas dialogadas. «Hecho en casa»,NO GRATUITO,U,2023-11-02T00:00:00.0,2023-11-02T23:59:00.0,19:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=44b120aa7564a810VgnVCM2000001f4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Todos
12083752,Visitas dialogadas. «Hecho en casa»,NO GRATUITO,U,2023-11-16T00:00:00.0,2023-11-16T23:59:00.0,19:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15e120aa7564a810VgnVCM2000001f4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Todos
12083747,Visitas dialogadas. «Hecho en casa»,NO GRATUITO,U,2023-10-05T00:00:00.0,2023-10-05T23:59:00.0,19:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bb120aa7564a810VgnVCM2000001f4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Todos
12102665,VISITAS DIALOGADAS. «HECHO EN CASA»,NO GRATUITO,"L,M,X,J,V,S,D",2023-09-17T00:00:00.0,2024-04-28T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aacab8caf1caa810VgnVCM1000001d4a900aRCRD,Centro de Cultura Contemporanea Conde Duque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,calle del Conde Duque,https://www.wikidata.org/entity/Q27031730,9,Centro,https://www.wikidata.org/entity/Q1763376,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Mayores
11916929,Visitas familiares a Matadero,NO GRATUITO,"S,D",2023-02-04T00:00:00.0,2024-02-05T23:59:00.0,,Actividad gratuita previa descarga de entradas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=de0f08f9be116810VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://www.wikidata.org/entity/Q4043800,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Legazpi,https://www.wikidata.org/entity/Q5547886,8,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39130985242181,-3.6958028442054074,ActividadesCalleArteUrbano,Todos
11899470,Visitas guiadas a CentroCentro,GRATUITO,"L,M,X,J,V,S,D",2023-01-16T00:00:00.0,2030-01-01T23:59:00.0,,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9dbd981f4ab5810VgnVCM1000001d4a900aRCRD,CentroCentro,https://www.wikidata.org/entity/Q56426764,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,ACCESSIBLE,plaza de Cibeles,https://www.wikidata.org/entity/Q1537446,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.419011767401095,-3.692206111679657,ExcursionesItinerariosVisitas,Familias
12116579,Visitas guiadas a la Asamblea de Madrid,GRATUITO,U,2023-10-18T00:00:00.0,2023-10-18T23:59:00.0,11:00,"Visita guida gratuita de 1 hora de duracion.  Punto de encuentro: 10:45 horas, en el acceso principal, puerta situada en avenida Pablo Neruda 142, a la altura c/ Romeo y Julieta. Renfe: Asamblea de Madrid-Entrevias.  Asamblea de Madrid. Conoce su historia, el edificio, salon de plenos, sus presidentes, etcetera. La Asamblea esta integrada por dos edificios que constituyen un complejo homogeneo de modernaarquitectura en cuyo exterior destacan la torre acristalada del reloj, las fachadas en granito y cristal yuna columnata de hormigon visto y de notable altura que conforma el atrio exterior. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca8ca0d4ca0ea810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Aula de Aire Libre (Puente de Vallecas),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=314e1e79ee71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,CALLE SIERRA CARBONERA,,74,Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,40.39009728291889,-3.665329063724782,ItinerariosOtrasActividadesAmbientales,Todos
12116581,Visitas guiadas a la Camara del Senado,GRATUITO,U,2023-10-30T00:00:00.0,2023-10-30T23:59:00.0,13:00,"Visita guida gratuita de 1 hora de duracion. Punto de encuentro: 12:45 horas en calle Bailen 3. Metro Plaza Espana (linea 3). El Senado es la Camara Alta de las Cortes Generales, organo constitucional que representa al pueblo espanol. Es la camara de representacion territorial. Durante el recorrido guiado se mostraran las diferentes salas, los cuadros mas relevantes y se ofrecera una breve explicacion sobre su historia, la composicion y el funcionamiento del Senado. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eccca0d4ca0ea810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Aula de Aire Libre (Puente de Vallecas),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=314e1e79ee71c010VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,CALLE SIERRA CARBONERA,,74,Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,40.39009728291889,-3.665329063724782,ItinerariosOtrasActividadesAmbientales,Todos
12104408,Visitas guiadas al casco historico de Vicalvaro,GRATUITO,U,2023-10-19T00:00:00.0,2023-10-19T23:59:00.0,10:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71f000a1d82ba810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Vicalvaro,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,CALLE LAGO TITICACA,,10,Vicalvaro,https://www.wikidata.org/entity/Q589403,40.40219442341818,-3.6084585863003733,ExcursionesItinerariosVisitas,Todos
12104409,Visitas guiadas al casco historico de Vicalvaro,GRATUITO,U,2023-10-21T00:00:00.0,2023-10-21T23:59:00.0,10:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5de000a1d82ba810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Vicalvaro,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,CALLE LAGO TITICACA,,10,Vicalvaro,https://www.wikidata.org/entity/Q589403,40.40219442341818,-3.6084585863003733,ExcursionesItinerariosVisitas,Todos
12104410,Visitas guiadas al casco historico de Vicalvaro,GRATUITO,U,2023-10-22T00:00:00.0,2023-10-22T23:59:00.0,10:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ae000a1d82ba810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Vicalvaro,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD,NOT ACCESSIBLE,CALLE LAGO TITICACA,,10,Vicalvaro,https://www.wikidata.org/entity/Q589403,40.40219442341818,-3.6084585863003733,ExcursionesItinerariosVisitas,Todos
12104128,Visitas guiadas al Espacio Cultural Serreria Belga,NO GRATUITO,"L,M,X,D",2023-10-04T00:00:00.0,2023-10-08T23:59:00.0,,Entrada libre hasta completar aforo.  Inscripciones en este link de la  Semana de la Arquitectura.   ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6dcd931d632ba810VgnVCM1000001d4a900aRCRD,Espacio Cultural Serreria Belga,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c0f13cd18a0810VgnVCM1000001d4a900aRCRD,ACCESSIBLE,Calle Victor Lamas,https://www.wikidata.org/entity/Q5740784,15,Centro,https://www.wikidata.org/entity/Q1763376,40.4105673503608,-3.6937819843413373,Exposiciones,Todos
12106874,Visita: Cementerio civil / Almudena de Madrid,GRATUITO,U,2023-10-30T00:00:00.0,2023-10-30T23:59:00.0,10:00,"Ponente: Rocio Rivas Jimenez.  Sinopsis: Descubre el cementerio de la almudena, el camposanto mas famoso de Madrid. Conoce su arquitectura y a las celebridades que descansan en su interior.  Punto de encuentro: Puerta principal del Museo.  Inscripciones a traves del siguiente codigo QR: ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=83d744937ebca810VgnVCM1000001d4a900aRCRD,Centro Sociocultural Eduardo Chillida (Moratalaz),,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,CALLE ARROYO BELINCOSO,,9,Moratalaz,https://www.wikidata.org/entity/Q2076109,40.40934483353835,-3.653036718771371,ConferenciasColoquios,Todos
12106318,Vivero: el viaje de la planta,GRATUITO,U,2023-12-20T00:00:00.0,2023-12-20T23:59:00.0,10:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bc89a5af5bca810VgnVCM2000001f4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12106321,Vivero: el viaje de la planta,GRATUITO,U,2023-10-11T00:00:00.0,2023-10-11T23:59:00.0,10:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2de89a5af5bca810VgnVCM2000001f4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12117776,Vivir en armonia con el cosmos,GRATUITO,U,2023-10-10T00:00:00.0,2023-10-10T23:59:00.0,19:00,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc1a1e0cf7fea810VgnVCM1000001d4a900aRCRD,Centro Cultural Casa de Vacas,https://www.wikidata.org/entity/Q108328073,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Paseo de Colombia,https://www.wikidata.org/entity/Q24023155,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41906024374356,-3.6840615387926956,ConferenciasColoquios,Todos
10502814,Voley,GRATUITO,U,2023-10-12T00:00:00.0,2023-10-12T23:59:00.0,,Organiza: Club Chamartin - Vergara  La competicion se desarrollara en horario comprendido entre las 9:00 y las 15:00 Inscripcion hasta el 03 de octubre de 2023. Direccion: admin@chv1995.es ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cab74b67be7ce510VgnVCM1000001d4a900aRCRD,Centro Deportivo Municipal Vicente del Bosque,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e156b0c40971c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,"Avenida de Monforte de Lemos, Madrid",https://www.wikidata.org/entity/Q52683954,13,Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,40.4789135943213,-3.693540659747283,Fiestas,Todos
12121774,Volver a empezar,GRATUITO,U,2023-10-30T00:00:00.0,2023-10-30T23:59:00.0,17:00,"Tematica: escucha.  Presentacion: Benjamin Herreros, medico internista.  Introduccion: Fernando Rodriguez Lafuente, escritor y critico.  Coloquio: Jose Luis Garci, director de cine y Luis Alberto de Cuenca, poeta. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2f1f1e936afa810VgnVCM2000001f4a900aRCRD,Centro Cultural Casa de Vacas,https://www.wikidata.org/entity/Q108328073,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Paseo de Colombia,https://www.wikidata.org/entity/Q24023155,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41906024374356,-3.6840615387926956,CineActividadesAudiovisuales,Todos
12100293,Webinario: Cine de animacion y artropodos,GRATUITO,U,2023-10-06T00:00:00.0,2023-10-06T23:59:00.0,12:00,"Impartido por Don Francisco Jose Cabrero Sanudo y Mario Alons, en colaboracion con el Grupo de Seguimiento de biodiversidad de la Universidad Complutense de Madrid. En este Seminario digital descubriras como los artropodos han servido de inspiracion para el cine fantastico, de ciencia ficcion y de terror. Dirigida a publico adulto.  Duracion estimada: de 12:00 a 13:00 horas.  Emision en directo: Para participar, solo hay que acceder al Canal de Youtube del CIEA Casa de Campo en el dia y hora senalados a traves de este enlace. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=143218650489a810VgnVCM1000001d4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12100683,Webinario: Colecciones de historia natural,GRATUITO,U,2023-11-10T00:00:00.0,2023-11-10T23:59:00.0,12:00,"Impartido por Dona Sandra Grzechnik y D. Diego Lopez, en colaboracion con el Grupo de Seguimiento de biodiversidad de la Universidad Complutense de Madrid, en este seminario digital descubriras la importancia de las colecciones de historia natural como herramienta basica para la proteccion del entorno natural. Dirigida a publico adulto.  Duracion estimada de una hora.  Emision en directo: Para participar, solo hay que acceder al Canal de Youtube del CIEA Casa de Campo en el dia y hora senalados a traves de este enlace. Actividad programada con motivo de la XXIII edicion de la Semana de la Cienca y la Innovacion. Mas informacion en la web: www.semanacienciamadrid.org   El plazo de inscripcion a estas actividades viene fijado por la organizacion de las Jornadas a partir del dia 23 de octubre. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33a3fde9f789a810VgnVCM1000001d4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12101585,Webinario: Coleopteros psilofagos,GRATUITO,U,2023-12-15T00:00:00.0,2023-12-15T23:59:00.0,12:00,"Impartido por Don Francisco Jose Cabrero Sanudo y Dona Sandra Grzechnik, en colaboracion con el Grupo de Seguimiento de biodiversidad de la Universidad Complutense de Madrid. En este Seminario digital descubriras la estrecha relacion que existe entre algunos miembros de estos grupos y ciertas enfermedades que estan atacando a pinos, encinas y olmos de la Casa de Campo. Dirigida a publico adulto.  Duracion estimada de una hora.  Emision en directo: Para participar, solo hay que acceder al Canal de Youtube del CIEA Casa de Campo en el dia y hora senalados a traves de este enlace. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d475a8af367aa810VgnVCM2000001f4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12100320,Webinario: El efecto de la contaminacion en el patrimonio cultural construido en piedra,GRATUITO,U,2023-10-19T00:00:00.0,2023-10-19T23:59:00.0,13:00,"Impartido por Don Miguel Gomez-Heras, profesor del Departamento de Geologia y Geoquimica de la Universidad Autonoma de Madrid. En este seminario digital se explicara como la contaminacion atmosferica interacciona con los materiales petreos de los monumentos y que consecuencias tiene para su conservacion.  Duracion estimada de una hora.  Emision en directo: Para participar, solo hay que acceder al Canal de Youtube del CIEA Casa de Campo en el dia y hora senalados a traves de este enlace. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8b418650489a810VgnVCM1000001d4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12100692,Webinario: Ignacio Bolivar y el impulso de los estudios biologicos,GRATUITO,U,2023-11-16T00:00:00.0,2023-11-16T23:59:00.0,12:00,"Impartido por Don Alberto Gomis (Expresidente de la Real Sociedad Espanola de Historia Natural), en el Seminario digital descubriras el importante papel que desempeno el naturalista Ignacio Bolivar (1850-1944) en la divulgacion cientifica, con sus investigaciones pioneras sobre taxonomia y la sistematica de los insectos. Dirigida a publico adulto.  Duracion estimada de una hora.  Emision en directo: Para participar, solo hay que acceder al Canal de Youtube del CIEA Casa de Campo en el dia y hora senalados a traves de este enlace. Actividad programada dentro de los eventos con motivo de la XXIII edicion de la Semana de la Ciencia y la Innovacion. Mas informacion en la web: www.semanacienciamadrid.org   El plazo de inscripcion a estas actividades viene fijado por la organizacion de las Jornadas a partir del dia 23 de octubre. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b04fde9f789a810VgnVCM1000001d4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12101591,Webinario: Los envases y embalajes en la economia circular,GRATUITO,U,2023-12-21T00:00:00.0,2023-12-21T23:59:00.0,12:00,"Impartido en colaboracion con la Direccion General de Servicios de Limpieza y Residuos del Ayuntamiento de Madrid.  En este Seminario digital descubriras la importancia que tiene una buena estrategia de envasado y embalaje de los productos para evitar la sobreproduccion de residuos dificiles de gestionar. Dirigida a publico adulto.  Duracion estimada de una hora.  Emision en directo: Para participar, solo hay que acceder al Canal de Youtube del CIEA Casa de Campo en el dia y hora senalados a traves de este enlace. ",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fc6a8af367aa810VgnVCM2000001f4a900aRCRD,Centro de Educacion Ambiental de Casa de Campo,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,PARQUE CASA DE CAMPO,,S/N,Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,40.41789950036311,-3.7309390858931137,Cultural,Todos
12095799,Wikiesfera &gt; Aprendiendo a editar en Wikipedia,NO GRATUITO,U,2023-09-11T00:00:00.0,2023-12-30T23:59:00.0,,Gratuito,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1f038b7af88a810VgnVCM1000001d4a900aRCRD,Medialab en Matadero. Matadero Madrid,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,ACCESSIBLE,"Paseo de la Chopera, Madrid",https://www.wikidata.org/entity/Q27044458,14,Arganzuela,https://www.wikidata.org/entity/Q2000929,40.39245798191536,-3.6972067902718897,Cultural,Todos
12116588,XIV TITIRI-MADROnO 2023,GRATUITO,"L,M,X,J,V,S,D",2023-10-21T00:00:00.0,2023-10-22T23:59:00.0,16:30,Sin informacion,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=53d46c65170ea810VgnVCM2000001f4a900aRCRD,Centro Cultural Casa de Vacas,https://www.wikidata.org/entity/Q108328073,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,ACCESSIBLE,Paseo de Colombia,https://www.wikidata.org/entity/Q24023155,1,Retiro,https://www.wikidata.org/entity/Q2002296,40.41906024374356,-3.6840615387926956,Cultural,Ninos
