ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,DISTRITO-INSTALACION,DISTRITO-INSTALACION-wikidata,BARRIO-INSTALACION,BARRIO-INSTALACION-wikidata,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,AUDIENCIA
12108465,Conoce tus instituciones. Visita al Senado,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-25T00:00:00Z,2023-10-25T23:59:00Z,10:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f81671f5580da810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f6bb3c7035da610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Lucía Sánchez Saornil. San Blas-Canillejas,2,PLAZA,EURIPIDES,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,448534,4477771,40.449003967549075,-3.6069161377213526,Not informed Value
12114610,Consejo de Sabias. Teatralizando la vida,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-31T00:00:00Z,2023-10-31T23:59:00Z,17:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6120d1b058bda810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bab8345e3dca710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal,1,AVENIDA,BADAJOZ,Ciudad Lineal,https://wikidata.org/entity/Q1763694,San Pascual,https://wikidata.org/entity/Q165612,28027,444580,4477056,40.442311100791215,-3.6534806246311913,"/usuario/Mujeres,/usuario/Mayores"
12062659,ConstructiLab,Matrícula: 10 euros (más gastos de gestión). Sesiones independientes. Sólo se devolverá el importe de la matrícula en caso de que la organización cancele la actividad.,0,0,Not informed Value,Not informed Value,2023-10-29T00:00:00Z,2023-12-17T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3600b3a602879810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,PLAZA,LEGAZPI,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,440946,4471422,40.39130985242181,-3.6958028442054074,Not informed Value
12089200,Construyendo Espacios Verdes en el Lourdes Hernández,Not informed Value,1,1,L,Not informed Value,2023-09-04T00:00:00Z,2023-12-18T23:59:00Z,17:30,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aef1d2c098e6a810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=194e04ae21f60810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63431203d9e85110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Lourdes Hernández. Carabanchel,1,CALLE,COMANDANTE FONTANES,Carabanchel,https://wikidata.org/entity/Q1001991,San Isidro,https://wikidata.org/entity/Q3813733,28019,438758,4471886,40.395326406887946,-3.721622686264932,/usuario/Mujeres
12117936,Conversación viajera: 'Australia con tres ruedas en tres meses',Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-19T00:00:00Z,2023-10-19T23:59:00Z,19:00,"Relato de viaje de Perth a Sidney, pasando por Tasmania, en bicicleta reclinada, autostop y transporte público. Una aventura en la que hubo contacto con las comunidades aborígenes que siguen adaptándose a las exigencias sociales actuales; que atravesó el desierto de Nullarbor en pleno verano, con animales rondando noche y día; en la que los problemas mecánicos y catástrofes naturales que marcarían el ritmo del viaje. El equipo de Madrid Travel Bloggers (MADTB) pone en marcha el ciclo de conversaciones viajeras, donde expondrán sobre diferentes y atractivos destinos turísticos muy especiales, explorando sus rincones, y resolviendo tus dudas. En cada charla nos trasladarán mentalmente a un destino distinto. ¡¡¡¡ Te esperamos !!!!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b82ed1aaafea810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9364101a5c4d710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Lavapiés (Centro),1,CALLE,OLIVAR,Centro,https://wikidata.org/entity/Q1763376,Embajadores,https://wikidata.org/entity/Q2449844,28012,440474,4473465,40.40967898937472,-3.7015569791252063,Not informed Value
12088094,Conversaciones en inglés,Not informed Value,1,1,M,Not informed Value,2023-10-03T00:00:00Z,2024-06-25T23:59:00Z,18:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6f3037db2a6a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32e3037db2a6a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal Ángel González (Latina),"1,6",CALLE,GRANJA DE TORREHERMOSA,Latina,https://wikidata.org/entity/Q794954,Aluche,https://wikidata.org/entity/Q31140,28024,434954,4472113,40.397074625115906,-3.7664885474841556,Not informed Value
12110069,Conversaciones vecinales del Grupo de Trabajo Soledad No Deseada de Salamanca-Retiro,Not informed Value,1,1,"L,M,X,J,V,S,D",Not informed Value,2023-10-24T00:00:00Z,2023-11-14T23:59:00Z,12:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52dca738045da810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=044ba738045da810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc8d531521b74810VgnVCM1000001d4a900aRCRD,Centro Cultural Emilia Pardo Bazán (Salamanca),1,CALLE,GOYA,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,441502,4475253,40.42585800515975,-3.689601594290468,Not informed Value
12050661,Conversaciones y encuentros,Not informed Value,1,1,X,Not informed Value,2023-10-04T00:00:00Z,2023-10-25T23:59:00Z,12:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7901764dc029810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f5decaf18b78710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58c855a64315610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Nieves Torres. Chamartín,1,CALLE,ENRIQUE JARDIEL PONCELA,Chamartín,https://wikidata.org/entity/Q1766348,Nueva España,https://wikidata.org/entity/Q10338128,28016,443189,4479129,40.46088981165102,-3.6700689174427326,/usuario/InmigrantesyEmigrantes
12103159,COQUE MALLA,Platea: 45 euros  Preferente A/B (filas 1 a 4): 45 euros  Preferente A/B (filas 5 a 11): 38 euros  Preferente C/D: 38 euros  Preferente escenario: 45 euros  PMR (silla de ruedas) y acompañante. 38  euros cada uno.,0,0,Not informed Value,Not informed Value,2024-02-01T00:00:00Z,2024-02-01T23:59:00Z,Not informed Value,"El cantante y compositor Coque Malla se involucró en la conocida 'Spanish new wave'. Saltó a la fama a finales de los 80 como fundador y cantante de Los Ronaldos.  Mayormente influenciado por los Rolling Stones y Bruce Springsteen, Malla lanzó seis álbumes con su banda de pop/rock y debutó como artista en solitario con el lanzamiento de 'Soy un Astronauta Más' en 1999.  Además, Malla se unió a Alex Olmedo, llamándose a sí mismos Las Mentiras, y recorrieron España tocando sus clásicos de rock favoritos.  Ha sido cantautor, compositor de bandas sonoras, director musical en teatro y de sencillos para publicidad. Ha ganado un Goya y ha estado nominado a un Max, ha conocido el éxito en los 90, el paso a segundo plano y el prestigio como cantautor en la actualidad. Su vida, personal y profesional, es un relato con tantos giros como cualquier película dramática.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68d04bce0ecaa810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD,Teatro Circo Price,1,RONDA,ATOCHA,Arganzuela,https://wikidata.org/entity/Q2000929,Palos de la Frontera,https://wikidata.org/entity/Q521009,28012,440722,4473051,40.40596936645757,-3.698589986849812,Not informed Value
12075331,Coral por la igualdad: cantemos,Not informed Value,1,1,M,Not informed Value,2023-10-03T00:00:00Z,2023-10-24T23:59:00Z,18:45,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=080473d8b53e9810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bd3be30cbdf7710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58c855a64315610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Nieves Torres. Chamartín,1,CALLE,ENRIQUE JARDIEL PONCELA,Chamartín,https://wikidata.org/entity/Q1766348,Nueva España,https://wikidata.org/entity/Q10338128,28016,443189,4479129,40.46088981165102,-3.6700689174427326,Not informed Value
12104220,Coro Alderaan.,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-06T00:00:00Z,2023-10-06T23:59:00Z,19:00,"El coro Alderaán, perteneciente a la asociación cultural Aldebarán nos ofrece conciertos de música ligera. Es un coro de estilo pop, compuesto por 20 hombres y mujeres.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd4931d632ba810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c96851629d199810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo (Vicálvaro),1,BULEVAR,INDALECIO PRIETO,Vicálvaro,https://wikidata.org/entity/Q589403,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,28032,447278,4472321,40.39982891410407,-3.621281890570377,Not informed Value
11609505,Coro de mujeres. Taller de empoderamiento a través la voz,Not informed Value,1,1,M,Not informed Value,2023-10-03T00:00:00Z,2023-10-31T23:59:00Z,17:30,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab430cea8162f710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3eb8702f9b45c710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Clara Campoamor. Villaverde,1,CALLE,MARIA MARTINEZ OVIOL,Villaverde,https://wikidata.org/entity/Q919536,Los Rosales,https://wikidata.org/entity/Q10319807,28021,441277,4466932,40.35087114162283,-3.691508909255186,/usuario/Mujeres
12092348,CORO MALASAÑA KIDS,Entrada gratuita,0,0,Not informed Value,Not informed Value,2023-12-22T00:00:00Z,2023-12-22T23:59:00Z,20:30,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1fcbd7cb647a810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439723,4475438,40.42739911262292,-3.710589286287491,Not informed Value
12092352,CORO VOCES DEL BARRIO,Entrada gratuita,0,0,Not informed Value,Not informed Value,2023-12-19T00:00:00Z,2023-12-19T23:59:00Z,20:30,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=431dbd7cb647a810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439723,4475438,40.42739911262292,-3.710589286287491,Not informed Value
12112819,Corpórea,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-06T00:00:00Z,2023-10-06T23:59:00Z,13:00,"Danza  Patricia Álvarez   Un proyecto que está basado en distintos aspectos del pensamiento de Ibn Arabí el gran sabio sufí andalusí y pretende explorar en los símbolos compartidos entre las orillas del Mediterráneo que desde hace siglos están en contacto y forman parte de una historia común que se refleja en identidades y rituales, muchos de ellos expresados a través del movimiento y del sonido. Duración 1 hora",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac7d80a639ada810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Tetuán,1,CALLE,BRAVO MURILLO,Tetuán,https://wikidata.org/entity/Q1773540,Berruguete,https://wikidata.org/entity/Q11909208,28020,440628,4478947,40.45907909580629,-3.7002532146213043,Not informed Value
11234187,Correr por Madrid,Not informed Value,0,1,"L,M,X,J",Not informed Value,2023-09-01T00:00:00Z,2024-06-30T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=712a8daaa32d4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9def21a074077510VgnVCM2000001f4a900aRCRD,,,,,,,,,,,,,,,Not informed Value
11991298,Cosas que nunca dibujo (Ciudad Lineal),Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-24T00:00:00Z,2023-10-24T23:59:00Z,10:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f9a0b0800497810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=99ac753c30397810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,CALLE,SANTA FELICIDAD,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Ventas,https://wikidata.org/entity/Q71762,28017,444825,4475074,40.42447060804354,-3.6504253324201104,Not informed Value
12070515,Cosmic Brains,Not informed Value,0,1,"M,X,J,V,S",Not informed Value,2023-11-21T00:00:00Z,2023-11-25T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe2080ac42ca9810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab en Matadero. Matadero Madrid,1,PASEO,CHOPERA,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,440828,4471551,40.39245798191536,-3.6972067902718897,Not informed Value
12106844,Cosmologías Microbianas,Not informed Value,0,1,"L,M,X,J,V,S,D",Not informed Value,2023-09-29T00:00:00Z,2023-12-03T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=401544937ebca810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab en Matadero. Matadero Madrid,1,PASEO,CHOPERA,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,440828,4471551,40.39245798191536,-3.6972067902718897,Not informed Value
12089977,Creamos nuestra propia revista,Not informed Value,1,1,X,1/11/2023;6/12/2023;1/5/2024;,2023-09-20T00:00:00Z,2024-06-26T23:59:00Z,16:30,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb5e1aeca0f6a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce033891caae7810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f6bb3c7035da610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Lucía Sánchez Saornil. San Blas-Canillejas,2,PLAZA,EURIPIDES,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,448534,4477771,40.449003967549075,-3.6069161377213526,/usuario/Mujeres
12100324,CREA. Laboratorio de creación,Not informed Value,1,1,"L,M,X,J,V,S,D",Not informed Value,2023-10-03T00:00:00Z,2023-12-03T23:59:00Z,17:30,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc64c74fb289a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d36a3ef872e8a810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Tetuán,1,CALLE,BRAVO MURILLO,Tetuán,https://wikidata.org/entity/Q1773540,Berruguete,https://wikidata.org/entity/Q11909208,28020,440628,4478947,40.45907909580629,-3.7002532146213043,Not informed Value
12109990,Cuentacuentos,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-06T00:00:00Z,2023-10-06T23:59:00Z,18:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed375593d41da810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb453d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Blasco Ibáñez (Carabanchel),0,CALLE,SOLDADO JOSE MARIA REY,Carabanchel,https://wikidata.org/entity/Q1001991,San Isidro,https://wikidata.org/entity/Q3813733,28019,437813,4471853,40.394959912881816,-3.732764798621339,/usuario/Niños
11972034,Cuentacuentos en inglés 'Room on the Broom',Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-23T00:00:00Z,2023-10-23T23:59:00Z,18:00,"International House Madrid nos presenta los 'Cuentacuentos en inglés' con el que los niños y las niñas, acompañados por un adulto, pasarán una inolvidable tarde de diversión contada en inglés.    En este día nos hablará de que 'Hubo una vez una bruja que volaba con su gata. Llevaba un sombrero negro y una trenza roja y larga. La bruja feliz reía, ronroneaba la gata, cuando iban sobre la escoba volando de madrugada. Un libro ingenioso y divertido, repleto de humor y profundos valores, creado por una autora y un ilustrador de gran prestigio internacional.'  Aforo: 12 niños y niñas de 4 a 7 años, acompañados de un adulto.   Es necesaria inscripción previa, del 9 al 23 de octubre a través de este  enlace          ¡Ven y disfruta de una tarde de Cuentacuentos en inglés!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b3d0bffc8827810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd3b69c42be25810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),"1,6",CALLE,BARCELO,Centro,https://wikidata.org/entity/Q1763376,Justicia,https://wikidata.org/entity/Q1992319,28004,440645,4475347,40.426642215368176,-3.699722994908341,/usuario/Niños
12071210,Cuentacuentos en inglés 'The Gruffalo',Not informed Value,1,0,Not informed Value,Not informed Value,2023-11-06T00:00:00Z,2023-11-06T23:59:00Z,18:00,"International House Madrid nos presenta los 'Cuentacuentos en inglés' con el que los niños y las niñas, acompañados por un adulto, pasarán una inolvidable tarde de diversión contada en inglés.   En este día conoceremos a Grúfalo quien 'Durante su paseo por el bosque, un ratoncito es invitado por varios animales a sus guaridas con la intención de comérselo. El ratón pone como excusa que ha quedado con el Grúfalo, un terrorífico animal que se ha inventado para librarse de ellos. Pero el pequeño ratón tiene un inesperado encuentro?'.  Aforo: 12 niños y niñas de 4 a 7 años, acompañados de un adulto.   Es necesaria inscripción previa, del 23 de octubre al 6 de noviembre a través de este  enlace       ¡Ven y disfruta de una tarde de Cuentacuentos en inglés!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=727fec4a325b9810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd3b69c42be25810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),"1,6",CALLE,BARCELO,Centro,https://wikidata.org/entity/Q1763376,Justicia,https://wikidata.org/entity/Q1992319,28004,440645,4475347,40.426642215368176,-3.699722994908341,/usuario/Niños
12071223,Cuentacuentos en inglés 'The Gruffalo's Child',Not informed Value,1,0,Not informed Value,Not informed Value,2023-11-27T00:00:00Z,2023-11-27T23:59:00Z,18:00,"International House Madrid nos presenta los 'Cuentacuentos en inglés' con el que los niños y las niñas, acompañados por un adulto, pasarán una inolvidable tarde de diversión contada en inglés.   En este día conoceremos la historia de 'El Grúfalo advirtió a su hija de que no debía adentrarse jamás en el bosque, porque, si lo hacía, el Gran Ratón Malvado la perseguiría. Pero una noche de nieve y viento, la hija del Grúfalo no hizo caso de la advertencia de su padre y salió de la cueva. Después de todo, el Gran Ratón Malvado no existe, ¿o sí?'.  Aforo: 12 niños y niñas de 4 a 7 años, acompañados de un adulto.   Es necesaria inscripción previa, del 13 al 27 de noviembre a través de este  enlace       ¡Ven y disfruta de una tarde de Cuentacuentos en inglés!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=90c0ec4a325b9810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd3b69c42be25810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),"1,6",CALLE,BARCELO,Centro,https://wikidata.org/entity/Q1763376,Justicia,https://wikidata.org/entity/Q1992319,28004,440645,4475347,40.426642215368176,-3.699722994908341,/usuario/Niños
