PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;BARRIO_WIKIDATA;COD-DISTRITO;DISTRITO;DISTRITO_WIKIDATA;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;EMAIL;TIPO
7559224;Centro de Especialidades PerifŽrico Pontones FJD;;;Metro: Puerta de Toledo (l’nea 5).  Bus: C2/ 17/ 41/ C1/ 148/ 3/ 18/ 23/ 35/ 60/ C03/ 002.  Bicimad: Estaci—n 45 (glorieta Puerta de Toledo/ 1).  Aparcamiento: Puerta Toledo (64)/ glorieta Puerta de Toledo con vuelta a Capit‡n Salazar Mart’nez.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c1f93c06f6410VgnVCM2000000c205a0aRCRD;SEGOVIA;RONDA;V;52;MADRID;MADRID;28005;1;Imperial;https://wikidata.org/entity/Q3773740;2;Arganzuela;https://wikidata.org/entity/Q2000929;439524;4473155;40.423;-3.627;914 182 988;;Centros Especialidades Medicas
10158869;Centro de Especialidades PerifŽrico Vicente Soldevilla;;;Bus: 24.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a64db04bcce97510VgnVCM2000001f4a900aRCRD;SIERRA DE ALQUIFE;CALLE;V;8;MADRID;MADRID;28053;2;San Diego;https://wikidata.org/entity/Q11946851;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;443383;4471142;40.474;-3.725;Informaci—n: 914 771 643 / 917 798 801 Citaciones: 914 789 899;;Centros Salud
9097;Centro de Especialidades PerifŽrico Villaverde Cruce;;;Metro: Villaverde Bajo - Cruce (l’nea 3).  Bus: 59/ 79/ 116/ 130/ 18/ 22/ 23.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22767a7e0a61c010VgnVCM1000000b205a0aRCRD;ALCARRIA;CALLE;V;4;MADRID;MADRID;28021;5;Los çngeles;https://wikidata.org/entity/Q390462;17;Villaverde;https://wikidata.org/entity/Q919536;441042;4466784;40.406;-3.712;917 987 000;;Centros Especialidades Medicas
163279;Centro de Patolog’a Dual;Unidad hospitalaria de apoyo donde se realiza el abordaje terapŽutico integral tanto de la psicopatolog’a concomitante como de la conducta adictiva/ en coordinaci—n con el equipo del centro de atenci—n.;;Metro: Arturo Soria/ Avda de la Paz Bus: 9/ 70/ 72/ 73/ Bicicletas:  Servicio Bicimad/ para consultar la estaci—n m‡s cercana/ acceda al mapa de geolocalizaci—n de las estaciones.;El Centro de Patolog’a Dual da respuesta a determinados perfiles cada vez m‡s numerosos dentro de la poblaci—n drogodependiente/ aquellos que presentan un trastorno mental asociado a su problema de adicci—n. Este centro se concibe como una unidad hospitalaria de apoyo d—nde se realiza el abordaje terapŽutico integral tanto de la psicopatolog’a concomitante como de la conducta adictiva/ de pacientes que requieran un proceso de contenci—n y estabilizaci—n intensivo de su patolog’a a fin de poder facilitarles una buena evoluci—n en el tratamiento/ en coordinaci—n con el equipo del centro de atenci—n   CENTRO DE DêA DE PATOLOGêA DUAL    Ofrece una segunda etapa abierta/ para los/las pacientes dados de alta de la Unidad de Patolog’a Dual/ en un contexto terapŽutico de hospital de d’a/ con las mismas caracter’sticas de entorno hospitalario e intervenci—n intensiva que el dispositivo de ingreso. Conecta los dos enfoques cl‡sicos: residencial y ambulatorio.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2169475d381c010VgnVCM1000000b205a0aRCRD;LOPEZ DE HOYOS;CALLE;NUM;259;MADRID;MADRID;28043;7;Colina;https://wikidata.org/entity/Q18475981;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;443946;4478671;40.388;-3.667;914 156 000;;Centros Rehabilitacion Psicosocial
183742;Centro de Prevenci—n de Deterioro Cognitivo;Su objetivo fundamental es el diagn—stico precoz y el tratamiento de las personas que tienen Deterioro Cognitivo Leve. Su orientaci—n es preventiva y a esta prevenci—n van dirigidas sus actividades. Para acceder a este servicio se deber‡ acudir previamente al Centro Municipal de Salud Comunitaria de su Distrito donde decidir‡n si procede su derivaci—n al Centro de Prevenci—n de Deterioro Cognitivo.;Antes de acudir/ p—ngase en contacto telef—nico con el centro   Horario de invierno   Lunes/ miŽrcoles y viernes de 9 a 14 horas Martes y jueves de 10 a 14 horas   Semana de San Isidro: 8:30 a 14 horas   Horario de verano    Del 15 de junio al 15 de septiembre: de 8:30 a 14 horas;Metro: Manuel Becerra (L’neas 2 y 6)/ Lista (L’nea 4) Bus: C1/ C2/ 1/ 2/ 12/ 15/ 21/ 26/ 29/ 30/ 38/ 43/ 48/ 53/ 56/ 61/ 63/ 120/ 71/ 74/ 106/ 110/ 143/ 146/ 152/ 210. Bicicletas:  Servicio Bicimad/ para consultar la estaci—n m‡s cercana/ acceda al mapa de geolocalizaci—n de las estaciones.;Poblaci—n a la que se dirige:   Personas mayores de 65 a–os para evaluar su memoria y detectar de forma precoz trastornos de memoria relacionadas con la edad  o Deterioro Cognitivo Leve. Familiares de los pacientes con Deterioro Cognitivo No son usuarios del centro: pacientes con alteraci—n cognitiva por Traumatismo craneoencef‡lico/ accidentes cerebrovasculares/ cirug’a de cerebro por cualquier causa/ etc. Tampoco se realizan  intervenci—n en los casos de demencia (Alzheimer u otras) o de personas que tengan  tratamiento para la demencia El Centro no realiza informes para dependencia/ ni otros similares.   El Centro est‡ formado por un equipo interdisciplinar de profesionales:   Neurolog’a Neuropsicolog’a Psiquiatr’a Psicolog’a Medicina General Enfermer’a Trabajo Social Terapeuta Ocupacional Auxiliar Sanitario Administraci—n;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=492338d60b41c010VgnVCM2000000c205a0aRCRD;MONTESA;CALLE;V;22;MADRID;MADRID;28006;5;Lista;https://wikidata.org/entity/Q4779;4;Salamanca;https://wikidata.org/entity/Q1773521;442986;4475588;40.349;-3.694;"915 885 801              915 885 810";mspcognitiva@madrid.es;Centros Prevencion Enfermedades
177645;Centro de Prevenci—n de Riesgos Laborales Fabiola de Mora y Arag—n;;Consulta previa cita.;Metro: Francos Rodr’guezBus: 64;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3f41c7a2c61c010VgnVCM1000000b205a0aRCRD;DEHESA DE LA VILLA;CARRETERA;V;1;MADRID;MADRID;28040;3;Ciudad Universitaria;https://wikidata.org/entity/Q3319235;9;Moncloa-Aravaca;https://wikidata.org/entity/Q2017682;438892;4478863;40.456;-3.661;915 883 176 / 915 883 178;;Centros Prevencion Enfermedades
12020008;Centro de Rehabilitaci—n Psicosocial San Enrique;;Consultal telef—nicamente.;Metro: Estrecho (l’nea 1).  Bus: 126/ 124/ 66.  Bicimad: Estaci—n 155 (calle San Germ‡n/ 57).  Aparcamiento: Presidente Carmona (33)/ avenida Presidente Carmona.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86de3f292ec48810VgnVCM1000001d4a900aRCRD;SAN ENRIQUE;CALLE;V;20;MADRID;MADRID;28020;2;Cuatro Caminos;https://wikidata.org/entity/Q5824684;6;Tetu‡n;https://wikidata.org/entity/Q1773540;440656;4478602;40.428;-3.672;915 794 723 / 915 794 711;;Centros Salud Mental
8984;Centro de Salud Abrantes;;;Metro: Abrantes (l’nea 11).  Bus: 108/ 47/ 116/ E1.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50677a7e0a61c010VgnVCM1000000b205a0aRCRD;ABRANTES;AVENIDA;V;55;MADRID;MADRID;28025;7;Abrantes;https://wikidata.org/entity/Q3773949;11;Carabanchel;https://wikidata.org/entity/Q1001991;438251;4470308;40.458;-3.720;915 650 770;;Centros Salud
139416;Centro de Salud Adelfas;;;Metro: Pac’fico (l’neas 1 y 6).  Bus: 310/ 8/ 136/ 10/ 156/ 56/ 141/ 24/ 37/ 54/ 57.  Bicimad: Estaci—n 78 (calle Cerro de la Plata/ 2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ce0ba61e681c010VgnVCM1000000b205a0aRCRD;CIUDAD DE BARCELONA;AVENIDA;V;190;MADRID;MADRID;28007;2;Adelfas;https://wikidata.org/entity/Q3774001;3;Retiro;https://wikidata.org/entity/Q2002296;442752;4472478;40.455;-3.699;914 340 348;;Centros Salud
9052;Centro de Salud Alameda;;;Metro: Ant—n Mart’n (l’nea 1)/ Estaci—n del Arte (l’nea 1).  Bus: 001/ 10/ 14/ 27/ 34/ 37/ 45/ C03.  Cercan’as Renfe: Atocha (l’neas C1/ C2/ C3/ C4/ C4b/ C5/ C7/ y C10).  Bicimad: Estaciones 67 (calle AlmadŽn 28)/ 27 (calle Jesœs/ 1)/ 68 (calle Espalter/ 1).  Aparcamientos: S‡nchez Bustillo (37)/ calle S‡nchez Bustillo/ Cortes (46)/ plaza de las Cortes.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2777a7e0a61c010VgnVCM1000000b205a0aRCRD;ALAMEDA;CALLE;V;5;MADRID;MADRID;28014;3;Cortes;https://wikidata.org/entity/Q2535637;1;Centro;https://wikidata.org/entity/Q1763376;441133;4473725;40.381;-3.727;914 203 802;;Centros Salud
9076;Centro de Salud Alameda de Osuna;;;Metro: Alameda de Osuna (l’nea 5).  Bus: 101/ 114/ 166/ 112/ 115/ 151.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75877a7e0a61c010VgnVCM1000000b205a0aRCRD;CARABELA;CALLE;V;7;MADRID;MADRID;28042;1;Alameda de Osuna;https://wikidata.org/entity/Q760737;21;Barajas;https://wikidata.org/entity/Q807230;450255;4478462;40.445;-3.674;913 296 458;;Centros Salud
8985;Centro de Salud Alcal‡ de Guadaira;;;Metro: Buenos Aires (l’nea 1).  Bus: 10.  Bicimad: Estaci—n 428 (avenida de la Albufera/ 136).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08977a7e0a61c010VgnVCM1000000b205a0aRCRD;ALCALA DE GUADAIRA;CALLE;V;4;MADRID;MADRID;28018;3;Palomeras Bajas;https://wikidata.org/entity/Q10343902;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;444215;4471207;40.412;-3.693;917 783 562;;Centros Salud
21018;Centro de Salud Almendrales;;;Metro: Almendrales (l’nea 3).  Bus: 78/ 6.  Cercan’as Renfe: Doce de Octubre (l’nea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99d0e35bba51c010VgnVCM2000000c205a0aRCRD;VISITACION;CALLE;V;5;MADRID;MADRID;28026;4;Almendrales;https://wikidata.org/entity/Q9604761;12;Usera;https://wikidata.org/entity/Q953368;440437;4470393;40.455;-3.586;915 001 160;;Centros Salud
9053;Centro de Salud AndrŽs Mellado;;;Metro: Moncloa (l’neas 3 y 6)/ Islas Filipinas (l’nea 7)/ Arg&amp/uuml/elles (l’neas 3/ 4 y 6).  Bus: 16/ 61/ 2.  Bicimad: Estaci—n 199 (Fernando el Cat—lico/ 61).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aa77a7e0a61c010VgnVCM1000000b205a0aRCRD;ANDRES MELLADO;CALLE;V;37;MADRID;MADRID;28015;1;Gaztambide;https://wikidata.org/entity/Q10288587;7;Chamber’;https://wikidata.org/entity/Q1763370;439397;4476221;40.389;-3.657;915 446 020;;Centros Salud
31645;Centro de Salud çngela Uriarte;;;Bus: 144/ 57.  Cercan’as Renfe: Asamblea de Madrid (l’neas C2/ C7 y Regional).  Bicimad: Estaci—n 420 (calle de Candilejas/ 5).;Este Centro de Salud presta atenci—n continuada como centro de continuidad de cuidados de enfermer’a de lunes a viernes de 21 a 8 horas y los s‡bados/ domingos y festivos 24 horas.;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4c5b3e42751c010VgnVCM2000000c205a0aRCRD;CANDILEJAS;CALLE;V;66;MADRID;MADRID;28018;3;Palomeras Bajas;https://wikidata.org/entity/Q10343902;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;443621;4470378;40.381;-3.701;917 851 030;;Centros Salud
8957;Centro de Salud Aquitania;;;Metro: Alsacia (l’nea 2).  Bus: 106/ 140/ 159/ E2.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2db77a7e0a61c010VgnVCM1000000b205a0aRCRD;AQUITANIA;CALLE;V;22;MADRID;MADRID;28032;4;Arcos;https://wikidata.org/entity/Q9627876;20;San Blas-Canillejas;https://wikidata.org/entity/Q2001937;447587;4474411;40.434;-3.714;913 135 323;;Centros Salud
9001;Centro de Salud Aravaca;;;Bus:   160/ 161.   Aparcamiento: Corona Boreal (6) plaza Corona Boreal y calle MarquŽs Camarines.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfc77a7e0a61c010VgnVCM1000000b205a0aRCRD;RIAZA;CALLE;V;5;MADRID;MADRID;28023;7;Aravaca;https://wikidata.org/entity/Q3314682;9;Moncloa-Aravaca;https://wikidata.org/entity/Q2017682;433724;4478713;40.382;-3.664;913 573 486 / 913 574 502;;Centros Salud
10144881;Centro de Salud ArgŸelles;;;Metro: Arg&amp/uuml/elles (l’neas 3/ 4 y 6)/ Ventura Rodr’guez (l’nea 3).  Bus: 62/ 74.  Bicimad: Estaci—n 114 (calle Quintana/ 13).  Aparcamiento: MarquŽs de Urquijo (63) entre calle Princesa y calle Juan çlvarez Mendizabal.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20b54841aa567510VgnVCM2000001f4a900aRCRD;QUINTANA;CALLE;V;11;MADRID;MADRID;28008;2;ArgŸelles;https://wikidata.org/entity/Q64874;9;Moncloa-Aravaca;https://wikidata.org/entity/Q2017682;439158;4475489;40.418;-3.617;915 594 898;;Centros Salud
34973;Centro de Salud Arroyo Medialegua;;;Metro: Vinateros (l’nea 9).  Bus: 71/ 113.  Bicimad: Estaciones 218 (calle Camino de los Vinateros/ 28)/ 458 (calle del Arrroyo Belincoso/ 26).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37d5b3e42751c010VgnVCM2000000c205a0aRCRD;ARROYO DE LA MEDIA LEGUA;CALLE;V;35;MADRID;MADRID;28030;4;Media Legua;https://wikidata.org/entity/Q9031035;14;Moratalaz;https://wikidata.org/entity/Q2076109;444483;4473711;40.456;-3.781;913 280 257;;Centros Salud
9007;Centro de Salud Artilleros;;;Metro: Vic‡lvaro (l’nea 9).  Bus: 100/ 130/ 106/ 4/ E3/ E5.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4f77a7e0a61c010VgnVCM1000000b205a0aRCRD;ARTILLEROS;PASEO;V;31;MADRID;MADRID;28032;1;Casco Hist—rico de Vic‡lvaro;https://wikidata.org/entity/Q16544374;19;Vic‡lvaro;https://wikidata.org/entity/Q589403;448330;4472973;40.427;-3.717;917 768 011;;Centros Salud
9039;Centro de Salud Avenida de Arag—n;;;Metro: Ciudad Lineal (l’nea 5).  Bus: 104/ 77/ 105/ 38/ 4/ 48/ 70/ 109/ 113.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93154b6faa61c010VgnVCM1000000b205a0aRCRD;ALCALA;CALLE;V;425;MADRID;MADRID;28027;3;Quintana;https://wikidata.org/entity/Q71810;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;445966;4476598;40.412;-3.654;913 201 068 / 913 201 472;;Centros Salud
8953;Centro de Salud Barajas;;;Metro: Barajas (L’nea 8).  Bus: 105/ 115/ 166.;Este Centro de Salud presta atenci—n continuada como centro de continuidad de cuidados de enfermer’a s‡bados/ domingos y festivos de 9 a 21 horas.;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=77084b6faa61c010VgnVCM1000000b205a0aRCRD;LOGRO„O;AVENIDA;V;319;MADRID;MADRID;28042;4;Tim—n;https://wikidata.org/entity/Q10382570;21;Barajas;https://wikidata.org/entity/Q807230;450675;4480268;40.405;-3.608;913 291 767;;Centros Salud
8958;Centro de Salud Barrio del Pilar;;;Metro: Barrio del Pilar (l’nea 9).  Bus: 147.  Bicimad: Estaciones 575 (calle Ginzo de Limia/ 36)/ 573 (calle Melchor Fern‡ndez Almagro/ 16).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a184b6faa61c010VgnVCM1000000b205a0aRCRD;FINISTERRE;CALLE;V;18;MADRID;MADRID;28029;5;La Paz;https://wikidata.org/entity/Q5869740;8;Fuencarral-El Pardo;https://wikidata.org/entity/Q656196;440501;4481036;40.438;-3.637;913 149 777;;Centros Salud
9031;Centro de Salud Baviera;;;Metro: Cartagena (l’nea 7)/ Parque de las Avenida (l’nea 7).  Bus: 74.  BiciMad: Estaci—n 241 (Avenida de Camilo JosŽ Cela/ 23).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c284b6faa61c010VgnVCM1000000b205a0aRCRD;PINTOR MORENO CARBONERO;CALLE;V;21;MADRID;MADRID;28028;4;La Guindalera;https://wikidata.org/entity/Q3814559;4;Salamanca;https://wikidata.org/entity/Q1773521;443347;4476701;40.471;-3.581;917 267 178;;Centros Salud
9006;Centro de Salud Benita çvila;;;Metro: Pinar del Rey (l’nea 8).  Bus: 87/ 73.  Bicimad: Estaci—n 523 (calle de la Carretera de Canillas/ 40).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f384b6faa61c010VgnVCM1000000b205a0aRCRD;BENITA AVILA;CALLE;V;26;MADRID;MADRID;28043;3;Canillas;https://wikidata.org/entity/Q9694341;16;Hortaleza;https://wikidata.org/entity/Q1928529;444858;4479588;40.477;-3.701;913 882 915;;Centros Salud
8939;Centro de Salud Bucodental;;Antes de acudir/ p—ngase en contacto telef—nico con el centro    Horario de invierno: De 8 a 14 horas  Semana de San Isidro: 8:30 a 14 horas  Del 3 al 26 de agosto cerrado;Metro: Ciudad de los çngeles salida calle Tertulia (L 3) Bus: 22/ 23/ 59/ 85/ 79 y 123 Renfe: Villaverde Bajo;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08784b6faa61c010VgnVCM1000000b205a0aRCRD;FELICIDAD;AVENIDA;V;17;MADRID;MADRID;28041;4;Los Rosales;https://wikidata.org/entity/Q10319807;17;Villaverde;https://wikidata.org/entity/Q919536;441347;4467878;40.439;-3.667;"Recepci—n: 915 88 87 80                                Secretar’a: 914 80 10 40";mspbucodental@madrid.es;Centros Prevencion Enfermedades
8945;Centro de Salud Buenos Aires;;;Metro: Buenos Aires (l’nea 1).  Bus: 141/ 143/ 54.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a884b6faa61c010VgnVCM1000000b205a0aRCRD;PIO FELIPE;CALLE;V;26;MADRID;MADRID;28038;6;Numancia;https://wikidata.org/entity/Q10338144;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;444537;4471709;40.465;-3.659;913 033 200;;Centros Salud
8959;Centro de Salud Bustarviejo;;;Metro: Valdeacederas (l’nea 1)/ Tetu‡n (l’nea 1).  Bus: 124/ 66.  Bicimad: Estaci—n 207 (Azucenas/ 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d984b6faa61c010VgnVCM1000000b205a0aRCRD;BUSTARVIEJO;CALLE;V;5;MADRID;MADRID;28020;3;Castillejos;https://wikidata.org/entity/Q11913212;6;Tetu‡n;https://wikidata.org/entity/Q1773540;441038;4479298;40.359;-3.694;915 720 998;;Centros Salud
8975;Centro de Salud C‡ceres;;;Metro: Delicias (l’nea 3).  Bus: 19/ 247/ 45/ 47/ 59/ 8/ 85/ 86.  Cercan’as Renfe: Delicias (L’neas C1 y C10).  Bicimad: Estaciones 164 (Paseo de las Delicias 94)/ 172 (calle Bustamante/ 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfa84b6faa61c010VgnVCM1000000b205a0aRCRD;CACERES;CALLE;V;4;MADRID;MADRID;28045;5;Las Delicias;https://wikidata.org/entity/Q3773736;2;Arganzuela;https://wikidata.org/entity/Q2000929;441029;4472232;40.394;-3.653;915 309 112;;Centros Salud
7651785;Centro de Salud Campo de la Paloma;;;Bus: 310/ 10/ 144/ 57.  Bicimad: Estaci—n 433 (calle de Villalobos/ 28).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=02b588575dca8410VgnVCM2000000c205a0aRCRD;VILLALOBOS;CALLE;V;14;MADRID;MADRID;28018;4;Palomeras Sureste;https://wikidata.org/entity/Q10343901;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;444993;4470359;40.462;-3.695;917 789 613;;Centros Salud
51700;Centro de Salud Canal de Panam‡;;;Metro: Barrio de la Concepci—n (l’nea 7).  Bus: 122/ 53.  Aparcamiento: Verdaguer y Garc’a (44)/ calle Verdaguer y Garc’a.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3e2598d1351c010VgnVCM1000000b205a0aRCRD;VERDAGUER Y GARCIA;CALLE;V;56;MADRID;MADRID;28027;5;San Pascual;https://wikidata.org/entity/Q165612;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;444653;4476944;40.398;-3.694;914 032 154;;Centros Salud
7651324;Centro de Salud Carabanchel Alto;;;Metro: La Peseta (l’nea 11).  Bus: 118/ 155/ 35/ E1.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8443c71485ca8410VgnVCM2000000c205a0aRCRD;CARABANCHEL ALTO;AVENIDA;V;150;MADRID;MADRID;28054;6;Buenavista;https://wikidata.org/entity/Q953929;11;Carabanchel;https://wikidata.org/entity/Q1001991;435971;4468168;40.393;-3.781;915 115 793;;Centros Salud
8965;Centro de Salud Caramuel;;;Metro: Puerta del çngel (l’nea 6).  Bus: 138.  Bicimad: Estaci—n 224 (calle Caramuel/ 51).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4d84b6faa61c010VgnVCM1000000b205a0aRCRD;FUENTEOVEJUNA;CALLE;V;17;MADRID;MADRID;28011;2;Barrio de Puerta del çngel;https://wikidata.org/entity/Q31142;10;Latina;https://wikidata.org/entity/Q794954;438230;4473423;40.382;-3.648;914 635 879 / 914 798 262;;Centros Salud
9050;Centro de Salud Casa de Campo;;;Bus: 41/ 75/ 46.  Bicimad: Estaci—n 314 (avenida de Valladolid/ 47G/ 47).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67e84b6faa61c010VgnVCM1000000b205a0aRCRD;RIBERA DEL MANZANARES;CALLE;V;113;MADRID;MADRID;28008;1;Casa de Campo;https://wikidata.org/entity/Q16302441;9;Moncloa-Aravaca;https://wikidata.org/entity/Q2017682;438061;4475708;40.441;-3.652;915 473 628 / 915 590 035;;Centros Salud
9032;Centro de Salud Castell—;;;Metro: Nœ–ez de Balboa (l’neas 5 y 9)/ Vel‡zquez (l’nea 4)/ Lista (l’nea 4).  Bus: 29/ 52/ 1/ 74.  Bicimad: Estaciones 109 (calle JosŽ Ortega y Gasset/ 30) y 87 (calle Ayala/ 44).  Aparcamiento: Vel‡zquez Ayala (42) calle Vel‡zquez y calle Ayala.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9f84b6faa61c010VgnVCM1000000b205a0aRCRD;CASTELLO;CALLE;V;63;MADRID;MADRID;28001;1;Recoletos;https://wikidata.org/entity/Q3814551;4;Salamanca;https://wikidata.org/entity/Q1773521;442206;4475561;40.444;-3.614;915 778 118;;Centros Salud
9054;Centro de Salud Cea Bermœdez;;;Metro: Canal (l’neas 2 y 7).  Bus: 2/ 12.  Bicimad: Estaciones 202 (calle Santander esquina con avenida de Filipinas)/ 201 (calle JosŽ Abascal/ 2)/ 245 (calle Galileo/ 63)/ 131 (calle Bravo Murillo/ 44).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f194b6faa61c010VgnVCM1000000b205a0aRCRD;CEA BERMUDEZ;CALLE;V;10;MADRID;MADRID;28003;6;Vallehermoso;https://wikidata.org/entity/Q6122685;7;Chamber’;https://wikidata.org/entity/Q1763370;440030;4476713;40.361;-3.754;915 349 755;;Centros Salud
8966;Centro de Salud Cebreros;;;Metro: Lucero (l’nea 6).  Bus: 36/ 39/ 65/ 33.  Bicimad: Estaci—n 327 (calle El Greco/ 27).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1394b6faa61c010VgnVCM1000000b205a0aRCRD;CEBREROS;CALLE;V;74;MADRID;MADRID;28011;3;Lucero;https://wikidata.org/entity/Q31162;10;Latina;https://wikidata.org/entity/Q794954;436487;4473063;40.409;-3.727;914 642 716;;Centros Salud
