PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,BARRIO_WIKIDATA,COD-DISTRITO,DISTRITO,DISTRITO_WIKIDATA,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO
7651324,Centro de Salud Carabanchel Alto,,,Metro: La Peseta (línea 11).  Bus: 118/ 155/ 35/ E1.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8443c71485ca8410VgnVCM2000000c205a0aRCRD,CARABANCHEL ALTO,AVENIDA,V,150,MADRID,MADRID,28054,6,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,435971,4468168,4.04E+20,-3.78E+20,915 115 793,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8965,Centro de Salud Caramuel,,,Metro: Puerta del Ángel (línea 6).  Bus: 138.  Bicimad: Estación 224 (calle Caramuel/ 51).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4d84b6faa61c010VgnVCM1000000b205a0aRCRD,FUENTEOVEJUNA,CALLE,V,17,MADRID,MADRID,28011,2,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,10,Latina,https://wikidata.org/entity/Q794954,438230,4473423,4.04E+19,-3.65E+21,914 635 879 / 914 798 262,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9050,Centro de Salud Casa de Campo,,,Bus: 41/ 75/ 46.  Bicimad: Estación 314 (avenida de Valladolid/ 47G/ 47).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67e84b6faa61c010VgnVCM1000000b205a0aRCRD,RIBERA DEL MANZANARES,CALLE,V,113,MADRID,MADRID,28008,1,Casa de Campo,https://wikidata.org/entity/Q16302441,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438061,4475708,4.04E+21,-3.65E+20,915 473 628 / 915 590 035,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9032,Centro de Salud Castelló,,,Metro: Núñez de Balboa (líneas 5 y 9)/ Velázquez (línea 4)/ Lista (línea 4).  Bus: 29/ 52/ 1/ 74.  Bicimad: Estaciones 109 (calle José Ortega y Gasset/ 30) y 87 (calle Ayala/ 44).  Aparcamiento: Velázquez Ayala (42) calle Velázquez y calle Ayala.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9f84b6faa61c010VgnVCM1000000b205a0aRCRD,CASTELLO,CALLE,V,63,MADRID,MADRID,28001,1,Recoletos,https://wikidata.org/entity/Q3814551,4,Salamanca,https://wikidata.org/entity/Q1773521,442206,4475561,4.04E+20,-3.61E+20,915 778 118,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9054,Centro de Salud Cea Bermúdez,,,Metro: Canal (líneas 2 y 7).  Bus: 2/ 12.  Bicimad: Estaciones 202 (calle Santander esquina con avenida de Filipinas)/ 201 (calle José Abascal/ 2)/ 245 (calle Galileo/ 63)/ 131 (calle Bravo Murillo/ 44).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f194b6faa61c010VgnVCM1000000b205a0aRCRD,CEA BERMUDEZ,CALLE,V,10,MADRID,MADRID,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,440030,4476713,4.04E+20,-3.75E+20,915 349 755,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8966,Centro de Salud Cebreros,,,Metro: Lucero (línea 6).  Bus: 36/ 39/ 65/ 33.  Bicimad: Estación 327 (calle El Greco/ 27).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1394b6faa61c010VgnVCM1000000b205a0aRCRD,CEBREROS,CALLE,V,74,MADRID,MADRID,28011,3,Lucero,https://wikidata.org/entity/Q31162,10,Latina,https://wikidata.org/entity/Q794954,436487,4473063,4.04E+21,-3.73E+19,914 642 716,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9028,Centro de Salud Cerro Almodóvar,,,Bus: 145/ 63/ 58.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34494b6faa61c010VgnVCM1000000b205a0aRCRD,FUENTESPINA,CALLE,V,2,MADRID,MADRID,28031,2,Santa Eugenia,https://wikidata.org/entity/Q390463,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,448673,4470158,4.04E+20,-3.73E+20,913 311 836,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8960,Centro de Salud Ciudad de los Periodistas,,,Metro: Herrera Oria (línea 9).  Bus: 134/ 49/ 133/ 67/ 124/ 127.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb794b6faa61c010VgnVCM1000000b205a0aRCRD,VALENCIA DE DON JUAN,CALLE,V,1,MADRID,MADRID,28034,5,La Paz,https://wikidata.org/entity/Q5869740,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440052,4481806,4.04E+21,-3.68E+20,917 303 399,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8951,Centro de Salud Ciudad Jardín,,,Metro: Alfonso XIII (línea 4).  Bus: 73/ 9.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6594b6faa61c010VgnVCM1000000b205a0aRCRD,PANTOJA,CALLE,V,3,MADRID,MADRID,28002,3,Ciudad Jardín,https://wikidata.org/entity/Q3773744,5,Chamartín,https://wikidata.org/entity/Q1766348,443142,4477625,4.04E+20,-3.71E+20,915 194 411,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9065,Centro de Salud Comillas,,,Metro: Marqués de Vadillo (línea 5).  Bus: 55/ 60.  Bicimad: Estación 228 (calle San Delfín/ 9).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e894b6faa61c010VgnVCM1000000b205a0aRCRD,EDUARDO MARQUINA,CALLE,V,33,MADRID,MADRID,28019,1,Comillas,https://wikidata.org/entity/Q955844,11,Carabanchel,https://wikidata.org/entity/Q1001991,439740,4471543,4.04E+18,-3.75E+20,914 605 100,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9040,Centro de Salud Daroca,,,Metro: El Carmen (línea 5).  Bus: 106/ 110/ 210/ 146/ 38.  Bicimad: Estación 188 (Avenida Daroca/ 2).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a94b6faa61c010VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,4,MADRID,MADRID,28017,1,Ventas,https://wikidata.org/entity/Q71762,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444189,4475770,4.04E+21,-3.60E+20,913 553 004,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9064,Centro de Salud Delicias,,,Metro: Palos de la Frontera (línea 3).  Bus: 19/ 45/ 86/ 27/ 55/ 247/ 47/ 8/ 59/ 6/ 85/ 102.  Cercanías Renfe: Atocha (líneas C1/ C2/ C3/ C4/ C4b/ C5/ C7/ C10).  Bicimad: Estaciones 120 (calle Palos de la Frontera 27)/ 168 (paseo Santa María de la cabeza/ 29).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93b94b6faa61c010VgnVCM1000000b205a0aRCRD,DELICIAS,CALLE,V,5,MADRID,MADRID,28045,6,Palos de la Frontera,https://wikidata.org/entity/Q521009,2,Arganzuela,https://wikidata.org/entity/Q2000929,441017,4472863,4.05E+21,-3.71E+20,914 678 962,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
31598,Centro de Salud Doctor Castroviejo,,,Metro: Antonio Machado (línea 7).  Bus: 42/ 127/ 132.  Bicimad: Estación 599 (calle La Cabrera sin número).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e5b3e42751c010VgnVCM2000000c205a0aRCRD,CANDIDO MATEOS,CALLE,V,11,MADRID,MADRID,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439135,4480478,4.04E+21,-3.67E+21,913 739 500,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9020,Centro de Salud Doctor Cirajas,,,Metro: Ciudad Lineal (línea 5)/ Pueblo Nuevo (líneas 5 y 7).  Bus: 105/ 38/ 4/ 48/ 70.  Bicimad: Estación 477 (calle de los Misterios/ 1).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26c94b6faa61c010VgnVCM1000000b205a0aRCRD,DOCTOR CIRAJAS,CALLE,V,20,MADRID,MADRID,28017,2,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446074,4476487,4.04E+20,-3.71E+21,913 221 540,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9014,Centro de Salud el Espinillo,,,Metro: Ciudad de los Ángeles (línea 3).  Bus: 123/ 23.  Bicimad: Estación 398 (avenida de Orovilla/ 53).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4be94b6faa61c010VgnVCM1000000b205a0aRCRD,OROVILLA,AVENIDA,V,53,MADRID,MADRID,28041,4,Los Rosales,https://wikidata.org/entity/Q10319807,17,Villaverde,https://wikidata.org/entity/Q919536,441479,4467795,4.04E+20,-3.66E+20,913 180 775,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9011,Centro de Salud El Pardo,,,Bus:601.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddf94b6faa61c010VgnVCM1000000b205a0aRCRD,CARLOS MORLA LYNCH,CALLE,V,2,MADRID,MADRID,28048,1,El Pardo,https://wikidata.org/entity/Q3314337,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,434187,4485593,4.04E+20,-3.70E+20,913 760 233,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
34480,Centro de Salud Eloy Gonzalo,,,Metro: Quevedo (línea 2)/ Iglesia (línea 1).  Bus: 3/ 16/ 61/ 149.  Bicimad: Estación 126 (Calle General Álvarez de Castro/ 2).  Aparcamiento: Olavide (52) plaza de Olavide.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cf5b3e42751c010VgnVCM2000000c205a0aRCRD,ELOY GONZALO,CALLE,V,24,MADRID,MADRID,28010,3,Trafalgar,https://wikidata.org/entity/Q10384027,7,Chamberí,https://wikidata.org/entity/Q1763370,440508,4476180,4.05E+20,-3.72E+21,915 932 300,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8977,Centro de Salud Embajadores,,,Metro: Embajadores (línea 3)/ Acacias (línea 5).  Bus: 148/ 60/ 78/ 55/ 59/ 6/ 85/ E1.  Cercanías Renfe: Embajadores (línea C5).  Bicimad: Estación 121 (Paseo Santa María de la Cabeza/ 58).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=601a4b6faa61c010VgnVCM1000000b205a0aRCRD,CARDENAL SOLIS,CALLE,V,6,MADRID,MADRID,28012,6,Palos de la Frontera,https://wikidata.org/entity/Q521009,2,Arganzuela,https://wikidata.org/entity/Q2000929,440647,4472617,4.04E+20,-3.64E+19,914 671 200,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
5647268,Centro de Salud Ensanche de Vallecas,,,Metro: Congosto (línea 1).  Bus: 142/ 103.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=78f1a1832ebf7210VgnVCM1000000b205a0aRCRD,CINCOVILLAS,CALLE,V,1,MADRID,MADRID,28051,3,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,447041,4468832,4.04E+20,-3.69E+20,913 852 255,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
7651810,Centro de Salud Entrevías,,,Bus: 103/ 111/ 24.  Cercanías Renfe: Asamblea de Madrid (líneas C2/ C7 y Regional).  Bicimad: Estación 423 (avenida de Entrevías/ 56).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=537fec621fca8410VgnVCM1000000b205a0aRCRD,DE LA CAMPIÑA,CALLE,V,,MADRID,MADRID,28053,1,Entrevías,https://wikidata.org/entity/Q71756,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443138,4470060,4.05E+20,-3.78E+20,915 073 030,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9005,Centro de Salud Espronceda,,,Metro: Ríos Rosas (línea 1)/ Alonso Cano (línea 7)/ Gregorio Marañón (líneas 7 y 10).  Bus: 5/ 12/ 45.  Bicimad: Estación 129 (calle José Abascal/ 33).,Este Centro de Salud presta atención continuada como centro de continuidad de cuidados de enfermería de lunes a viernes de 21 a 8 horas y los sábados/ domingos y festivos 24 horas.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=853a4b6faa61c010VgnVCM1000000b205a0aRCRD,ESPRONCEDA,CALLE,V,24,MADRID,MADRID,28003,5,Ríos Rosas,https://wikidata.org/entity/Q10366270,7,Chamberí,https://wikidata.org/entity/Q1763370,440910,4476884,4.04E+21,-3.70E+21,913 994 149,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
62770,Centro de Salud Estrecho de Corea,,,Metro: Barrio de la Concepción (línea 7).  Bus: 21/ 146/ 48.  Bicimad: Estación 229 (calle José del Hierro/ 5).  Aparcamiento: Corazón de María II (3)/ calle Corazón de María (final de la calle).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0903598d1351c010VgnVCM1000000b205a0aRCRD,ESTRECHO DE COREA,CALLE,V,1,MADRID,MADRID,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445048,4476788,4.04E+20,-3.70E+21,914 073 714,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8942,Centro de Salud Federica Montseny,,,Metro: Miguel Hernández (línea 1).  Bus: 103/ 142/ 143/ 54/ 58/ 144.  Bicimad: Estación 435 (calle San Claudio/ 154).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=184a4b6faa61c010VgnVCM1000000b205a0aRCRD,ALBUFERA,AVENIDA,V,285,MADRID,MADRID,28038,4,Palomeras Sureste,https://wikidata.org/entity/Q10343901,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,445702,4470966,4.04E+21,-3.62E+20,913 909 975,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9017,Centro de Salud Fuencarral,,,Metro: Fuencarral (línea 10).  Bus: 137/ 66/ 124.,Este Centro de Salud presta atención continuada como centro de continuidad de cuidados de enfermería sábados/ domingos y festivos de 9 a 21 horas.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa5a4b6faa61c010VgnVCM1000000b205a0aRCRD,ISLA DE JAVA,CALLE,V,53,MADRID,MADRID,28034,6,Valverde,https://wikidata.org/entity/Q31132,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441882,4482563,4.04E+20,-3.67E+20,917 293 471,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9012,Centro de Salud Fuentelarreina,,,Bus: 67/ 82.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d6a4b6faa61c010VgnVCM1000000b205a0aRCRD,ALFONSO RODRIGUEZ CASTELAO,CALLE,V,17,MADRID,MADRID,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,437800,4481539,4.04E+20,-3.70E+21,913 738 448,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
104705,Centro de Salud Gandhi,,,Metro: García Noblejas (línea 7).  Bus: 109/ 38/ 4/ 48/ 70.  Bicimad: Estación 490 (Hermanos García Noblejas/ 158).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=918c8899fc81c010VgnVCM1000000b205a0aRCRD,GANDHI,CALLE,V,30,MADRID,MADRID,28017,2,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446424,4475146,4.04E+20,-3.65E+21,913 042 927,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
44689,Centro de Salud García Noblejas,,,Metro: Simancas (línea 7)/ Alsacia (línea 2).  Bus: 38/ 4/ 48/ 70/ 109.  Bicimad: Estación 490 (Hermanos Garcia Noblejas/ 158).,Este Centro de Salud presta atención continuada como centro de atención continuada médica de lunes a viernes de 21 a 8 horas y los sábados/ domingos y festivos 24 horas.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b13598d1351c010VgnVCM1000000b205a0aRCRD,HERMANOS GARCIA NOBLEJAS,CALLE,V,168,MADRID,MADRID,28037,2,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446737,4474936,4.04E+19,-3.64E+20,913 045 362,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
43144,Centro de Salud General Fanjul,,,Bus: 34/ 17/ 139.  Cercanías Renfe: Las Aguilas (línea C5).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e23598d1351c010VgnVCM1000000b205a0aRCRD,LAS AGUILAS,AVENIDA,V,18,MADRID,MADRID,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434034,4470441,4.05E+20,-3.69E+20,917 063 300,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
52655,Centro de Salud General Ricardos,,,Metro: Oporto (líneas 5 y 6)/ Urgel (línea 5).  Bus: 118/ 34/ 35/ 119.  Bicimad: Estación 352 (calle Algorta/ 2).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b043598d1351c010VgnVCM1000000b205a0aRCRD,GENERAL RICARDOS,CALLE,V,131,MADRID,MADRID,28019,2,Opañel,https://wikidata.org/entity/Q3813756,11,Carabanchel,https://wikidata.org/entity/Q1001991,438193,4471373,4.05E+20,-3.73E+21,914 283 939 / 914 283 940,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8986,Centro de Salud Goya,,,Metro: O'Donnell (línea 6).  Bus: 28/ 203/ E2/ E3/ 143/ 156/ 2/ 30/ 56/ 71/ E4/ E5.  Bicimad: Estaciones 62 (calle D'Donnell/ 50)/ 101 (calle Jorge Juan/ 131).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=529a4b6faa61c010VgnVCM1000000b205a0aRCRD,O'DONNELL,CALLE,V,55,MADRID,MADRID,28009,2,Goya,https://wikidata.org/entity/Q3814578,4,Salamanca,https://wikidata.org/entity/Q1773521,443043,4474755,4.04E+20,-3.63E+21,915 042 210,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9024,Centro de Salud Guayaba,,,Metro: Carabanchel Alto (línea 11).  Bus: 121/ 131/ 47/ 108/ 118.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4aa4b6faa61c010VgnVCM1000000b205a0aRCRD,ANTONIA RODRIGUEZ SACRISTAN,CALLE,V,4,MADRID,MADRID,28044,6,Buenavista,https://wikidata.org/entity/Q953929,11,Carabanchel,https://wikidata.org/entity/Q1001991,436517,4469439,4.04E+20,-3.63E+21,915 081 004,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8967,Centro de Salud Guzmán el Bueno,,,Metro: Arg&amp/uuml/elles (líneas 3/ 4 y 6).  Bus: 2/ 002/ 21/ C03.  Bicimad: Estación 123 (calle Guzmán el Bueno/ 1).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=77ba4b6faa61c010VgnVCM1000000b205a0aRCRD,GUZMAN EL BUENO,CALLE,V,11,MADRID,MADRID,28015,1,Gaztambide,https://wikidata.org/entity/Q10288587,7,Chamberí,https://wikidata.org/entity/Q1763370,439473,4475872,4.04E+21,-3.78E+21,915 447 696,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8999,Centro de Salud Ibiza,,,Metro: Ibiza (línea 9).  Bus: 15/ 2/ 215/ 26/ 61/ 63/ C1/ C2/ 152/ 20.  Bicimad: Estación 181 (Ibiza/ 18).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aca4b6faa61c010VgnVCM1000000b205a0aRCRD,IBIZA,CALLE,V,7,MADRID,MADRID,28009,4,Ibiza,https://wikidata.org/entity/Q15249910,3,Retiro,https://wikidata.org/entity/Q2002296,442484,4474430,4.04E+21,-3.73E+21,915 044 016,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8990,Centro de Salud Infanta Mercedes,,,Metro: Estrecho (línea 1).  Bus: 43/ 3.  Bicimad: Estación 152 (Avenida General Perón/ 4).  Aparcamiento: Presidente Carmona (33) avenida Presidente Carmona.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf7a4b6faa61c010VgnVCM1000000b205a0aRCRD,INFANTA MERCEDES,CALLE,V,7,MADRID,MADRID,28020,2,Cuatro Caminos,https://wikidata.org/entity/Q5824684,6,Tetuán,https://wikidata.org/entity/Q1773540,440692,4478273,4.04E+20,-3.67E+21,914 506 061 / 915 545 504,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8993,Centro de Salud Isla de Oza,,,Bus: 82/ 137/ 64.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cda4b6faa61c010VgnVCM1000000b205a0aRCRD,SAN MARTIN DE PORRES,CALLE,V,6,MADRID,MADRID,28035,3,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438346,4479962,4.04E+20,-3.75E+20,913 738 412,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
30526,Centro de Salud Jazmín,,,Metro: Pinar de Chamartín (líneas 1/ 4 y ML1).  Bus: 129/ 125/ 150.  Cercanías Renfe: Fuente de la Mora (líneas C1/ C10 y Regional).  Bicimad: Estación 540 (calle de Dulce Chacón sin número).  Aparcamiento: Fuente de la Mora (74) avenida de Manoteras/ 1D.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee06b3e42751c010VgnVCM2000000c205a0aRCRD,JAZMIN,CALLE,V,33,MADRID,MADRID,28033,9,Costillares,https://wikidata.org/entity/Q331385,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,443771,4481483,4.04E+20,-3.71E+21,913 832 614,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
117595,Centro de Salud Joaquín Rodrigo,,,Bus: 6/ 60/ 81.  Bicimad: Estaciones 391 (calle Rafaela Ybarra/ 22)/ 387 (calle de Isabelita Usera/ 44).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=249c8899fc81c010VgnVCM1000000b205a0aRCRD,MARIANO VELA,CALLE,V,62,MADRID,MADRID,28026,7,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,439757,4470333,4.04E+20,-3.68E+21,913 920 630,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9022,Centro de Salud José María Llanos,,,Bus: 102/ 24.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fea4b6faa61c010VgnVCM1000000b205a0aRCRD,CABO MACHICHACO,CALLE,V,62,MADRID,MADRID,28053,1,Entrevías,https://wikidata.org/entity/Q71756,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443827,4469194,4.05E+19,-3.70E+20,915 075 060,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9090,Centro de Salud José Marvá,,,Metro: Valdeacederas (línea 1).  Bus: 124/ 66/ 49.  Bicimad: Estación 207 (Azucenas/ 1).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b10b4b6faa61c010VgnVCM1000000b205a0aRCRD,BRAVO MURILLO,CALLE,V,317,MADRID,MADRID,28020,5,Valdeacederas,https://wikidata.org/entity/Q10388711,6,Tetuán,https://wikidata.org/entity/Q1773540,440930,4479429,4.05E+20,-3.73E+21,915 718 303,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
